shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
310,269,296,29,13,3,83,Maersk Line,Delivered,12330.3,11184.25,MAE8219647517,
311,45,61,7,11,4,125,XPO Logistics,Delivered,173.64,30,XPO4943530375,
312,322,338,32,10,5,1331,Kuehne+Nagel,Delivered,696.25,121.17,KUE3971433472,
313,413,424,34,12,14,616,Kuehne+Nagel,Delivered,339.33,81.28,KUE2217459876,
314,652,675,6,15,2,520,C.H. Robinson,Delivered,1063.93,114.4,CH6580878841,
315,425,437,32,10,6,1436,FedEx International,In Transit,658.45,128.52,FED8947884469,
316,443,453,20,10,11,410,C.H. Robinson,Delayed,1398.08,184.5,CH3667715615,Port Congestion
317,254,272,25,14,8,112,DHL Express,Delivered,5039.81,4896.64,DHL1757836999,
318,17,36,32,16,3,1327,FedEx International,Delivered,620.27,120.89,FED1977144735,
319,417,424,27,14,10,82,CMA CGM,In Transit,6460.78,4860.14,CMA7337789522,
320,286,303,19,13,7,223,CMA CGM,Delivered,679.36,144.95,CMA9194186277,
321,375,387,18,14,14,309,C.H. Robinson,Delivered,914.52,185.4,CH4139901483,
322,557,568,6,13,16,306,C.H. Robinson,Delivered,466.65,67.32,CH6526063705,
323,318,332,12,15,7,455,Maersk Line,Delivered,1107.8,171,MAE2332635400,
324,599,604,24,12,9,70,FedEx International,Delivered,3457.35,1376.2,FED5131904857,
325,393,411,36,10,2,529,XPO Logistics,Delivered,320.81,55.74,XPO7873391353,
326,654,668,29,13,16,45,Maersk Line,Delivered,7847.36,6063.75,MAE3480489826,
327,565,578,31,15,11,82,DHL Express,Delivered,16415.24,10718.22,DHL8367197078,
328,526,539,12,12,14,685,FedEx International,Delivered,761.96,137,FED8410521150,
329,411,436,29,10,1,59,FedEx International,Delayed,15474.28,7950.25,FED8262962195,Documentation Issue
330,252,267,32,16,1,1152,C.H. Robinson,Delivered,763.4,108.64,CH1548533641,
331,403,417,5,13,8,708,DHL Express,Delivered,872.47,155.76,DHL9474615910,
332,630,657,2,16,4,654,DB Schenker,Delivered,1083.99,158.1,DB 1033766395,
333,466,487,24,12,1,47,Maersk Line,Delivered,3919.72,924.02,MAE3085215486,
334,78,90,24,11,7,76,C.H. Robinson,In Transit,5773.15,1494.16,CH3517853305,
335,609,630,8,11,8,708,FedEx International,Delayed,912.66,177.28,FED1194475361,Security Check
336,508,536,17,11,5,445,UPS Worldwide,Delivered,1888.73,226.95,UPS7383832214,
337,43,52,14,12,13,650,UPS Worldwide,In Transit,666.53,178.5,UPS8812379273,
338,177,190,9,11,14,666,C.H. Robinson,Delivered,832.93,126.54,CH6236803179,
339,242,249,11,15,13,170,Maersk Line,Delivered,105.3,28.9,MAE2612636056,
340,511,522,23,14,7,49,CMA CGM,In Transit,5051.4,1235.29,CMA3986741681,
341,528,543,6,15,5,671,UPS Worldwide,Delivered,1266.57,147.62,UPS6267435385,
342,617,635,32,12,6,431,XPO Logistics,In Transit,127.1,30.17,XPO3661104446,
343,603,608,32,16,9,1015,XPO Logistics,Delivered,629.5,99.05,XPO3624253543,
344,418,428,29,13,12,15,CMA CGM,Delivered,4042.68,2021.25,CMA6633626113,
345,280,291,20,11,15,277,C.H. Robinson,Delivered,587.67,124.65,CH1992716252,
346,260,281,35,11,7,743,DB Schenker,Delivered,336.55,57.15,DB 6235070382,
347,555,566,22,10,8,86,Maersk Line,Delivered,7565.9,3090.84,MAE2416904907,
348,117,131,10,16,14,596,DB Schenker,Delivered,453.45,89.4,DB 8899578262,
349,36,55,23,13,4,115,C.H. Robinson,Delivered,9367.71,2899.15,CH3318881285,
350,236,246,15,11,12,454,UPS Worldwide,Processing,1084.01,276.94,UPS7661679677,
351,116,129,4,15,8,613,FedEx International,Delivered,637.61,104.21,FED1596445618,
352,678,705,9,11,2,250,C.H. Robinson,Delivered,341.46,47.5,CH5165581666,
353,407,419,35,13,14,612,Maersk Line,Delivered,168.14,50.6,MAE8967117616,
354,321,344,28,14,4,78,UPS Worldwide,In Transit,15009.88,4654.26,UPS5129890755,
355,89,97,2,11,17,705,Maersk Line,Delivered,498.65,105.75,MAE2051498308,
356,454,472,24,11,5,89,Kuehne+Nagel,In Transit,6225.2,1749.74,KUE1539124559,
357,714,727,6,16,8,106,Kuehne+Nagel,Delivered,101.2,23.32,KUE3616176736,
358,101,111,36,13,13,783,FedEx International,Delivered,175.73,46.98,FED4757891328,
359,197,204,27,16,12,81,C.H. Robinson,Delivered,4839.52,4800.87,CH3263643138,
360,4,24,19,13,1,253,UPS Worldwide,Delivered,725.62,164.45,UPS7577148845,
361,676,697,13,14,3,492,CMA CGM,In Transit,498.96,73.8,CMA4549794302,
362,374,381,14,14,17,763,Maersk Line,Delivered,924.42,197.71,MAE8455683777,
363,166,186,33,16,5,637,Kuehne+Nagel,Delivered,170.82,38.22,KUE3113286554,
364,573,596,14,15,6,220,UPS Worldwide,Delayed,151.01,37.4,UPS1427606069,Customs Clearance
365,425,437,4,16,16,734,CMA CGM,Delivered,1018.57,192.78,CMA9734161584,
366,449,454,30,16,13,59,Maersk Line,Delivered,7342.58,6511.83,MAE2434837861,
367,79,104,18,11,5,269,Kuehne+Nagel,Delivered,1379.1,161.4,KUE5636360159,
368,494,501,12,15,12,106,C.H. Robinson,Delivered,89.54,21.2,CH9441395237,
369,41,53,18,12,9,576,Maersk Line,Delivered,2456.56,345.6,MAE9506411047,
370,596,616,14,13,1,230,Kuehne+Nagel,Delivered,342,39.1,KUE2646992876,
371,32,42,32,11,15,483,UPS Worldwide,In Transit,168.42,33.81,UPS3279080609,
372,413,440,14,14,4,589,DHL Express,Delivered,1009.73,168.13,DHL1437544708,
373,148,155,21,16,15,81,XPO Logistics,Delivered,7688.6,3172.77,XPO5216098224,
374,694,701,22,14,14,27,Maersk Line,Delivered,3891.4,970.38,MAE4270782340,
375,148,172,27,12,3,7,FedEx International,Delivered,1755.02,414.89,FED5318082411,
376,391,402,25,16,11,106,C.H. Robinson,Delivered,5750.32,4634.32,CH3739587333,
377,366,372,8,13,9,567,CMA CGM,Delivered,279.19,90.72,CMA1114609805,
378,722,731,7,13,14,615,Kuehne+Nagel,Delivered,531.39,147.6,KUE7677801246,
379,299,326,36,12,4,1039,FedEx International,Delivered,875.88,86.34,FED8305683859,
380,118,132,10,12,16,449,XPO Logistics,Delivered,601.6,127.35,XPO8665681853,
381,578,585,11,13,12,162,UPS Worldwide,Delivered,151.6,27.54,UPS8294089223,
382,421,438,18,15,6,390,CMA CGM,Delivered,1203.11,234,CMA8779906182,
383,685,706,36,11,2,247,FedEx International,Delivered,126.52,14.82,FED1332139469,
384,497,508,9,15,9,434,DHL Express,Delivered,448.46,82.46,DHL9055783261,
385,163,170,5,15,16,206,DB Schenker,Delivered,205.41,45.32,DB 4652440765,
386,149,163,4,11,2,629,Maersk Line,Delivered,1060.65,106.93,MAE9666137258,
387,29,46,6,11,3,418,Maersk Line,Delivered,1304.85,179.96,MAE7923126361,
388,380,386,22,10,14,116,UPS Worldwide,Delivered,7354.04,4169.04,UPS1858452600,
389,611,622,35,12,10,714,XPO Logistics,Delivered,181.82,35.7,XPO6932986766,
390,723,731,28,11,2,90,Kuehne+Nagel,Delivered,8739.06,5370.3,KUE9571483095,
391,327,339,17,13,7,544,DHL Express,Delivered,1784.78,277.44,DHL2302931894,
392,373,378,10,11,15,578,XPO Logistics,Delivered,752.17,146.7,XPO7570082252,
393,278,290,23,10,14,91,Maersk Line,Delivered,2826.59,2294.11,MAE3812850098,
394,191,196,13,12,10,476,Maersk Line,Delivered,430.64,71.4,MAE6182074366,
395,423,440,4,11,2,700,DHL Express,Delivered,1528.69,187,DHL3306738870,
396,248,262,6,13,15,571,DHL Express,Delivered,761.47,213.62,DHL8060911957,
397,23,37,3,12,11,564,FedEx International,Delivered,481.88,101.52,FED9500372322,
398,275,280,5,15,13,254,DB Schenker,In Transit,218.01,55.88,DB 5948362675,
399,672,681,12,11,11,768,DB Schenker,Delivered,871.13,153.6,DB 9210421313,
400,354,371,3,14,2,568,Kuehne+Nagel,Delivered,1169.1,174.24,KUE9968238842,
401,390,403,6,13,7,332,Maersk Line,Delivered,374.84,73.04,MAE5428348948,
402,682,696,15,11,6,445,CMA CGM,Delivered,2120.36,271.45,CMA5704382082,
403,310,332,18,13,4,386,UPS Worldwide,In Transit,1484.72,231.6,UPS3629402347,
404,371,383,27,13,10,88,DHL Express,In Transit,6914.48,5215.76,DHL3453073960,
405,450,469,2,13,1,791,FedEx International,Delivered,1155.33,178.65,FED1131637889,
406,713,731,34,15,6,452,CMA CGM,Delivered,272.62,36.16,CMA6635332818,
407,53,58,27,13,12,82,Kuehne+Nagel,Delivered,10535.59,4860.14,KUE3828741832,
408,187,199,8,15,15,592,Kuehne+Nagel,Delivered,476.73,158.72,KUE7686305985,
409,679,686,2,10,13,778,Kuehne+Nagel,Delivered,488.1,116.7,KUE6721921661,
410,596,616,23,10,5,118,DB Schenker,Delivered,10767.82,2974.78,DB 3704397218,
411,180,189,25,10,9,32,UPS Worldwide,Delivered,3823.9,1399.04,UPS1525376755,
412,433,442,34,10,9,1592,XPO Logistics,Delivered,634.82,159.36,XPO9195546794,
413,703,730,36,10,2,1276,UPS Worldwide,Delivered,502.98,100.56,UPS5732185158,
414,128,150,7,11,4,449,DHL Express,Delivered,867.3,107.76,DHL2251273196,
415,598,611,13,13,6,448,Maersk Line,Delivered,979.31,127.2,MAE6391197367,
416,29,52,30,14,3,97,XPO Logistics,Delivered,26622.33,10705.89,XPO1549838609,
417,604,618,16,14,11,217,UPS Worldwide,Delivered,571.26,128.03,UPS1965413084,
418,82,87,24,16,10,71,C.H. Robinson,In Transit,4771.03,1395.86,CH1977806299,
419,728,731,12,10,13,152,DB Schenker,Delivered,145.21,30.4,DB 4043811098,
420,527,548,18,12,3,183,Maersk Line,Delivered,1055.61,109.8,MAE2161138654,
421,79,91,1,13,10,244,CMA CGM,Delivered,224.49,51.24,CMA2897698582,
422,5,23,1,14,6,186,FedEx International,Delivered,265.24,39.06,FED8636777587,
423,653,667,35,11,5,1287,UPS Worldwide,Delivered,428.93,84.35,UPS4998485197,
424,90,118,27,14,2,64,Maersk Line,Delivered,7433.78,3793.28,MAE4096091797,
425,466,480,32,11,3,781,XPO Logistics,In Transit,656.88,82.67,XPO9830029779,
426,343,348,28,12,12,34,CMA CGM,Delivered,6268.45,2028.78,CMA9115573964,
427,85,95,27,10,15,22,C.H. Robinson,Delivered,3335.7,1303.94,CH6716813732,
428,216,227,6,15,14,272,FedEx International,Delivered,282.97,59.84,FED4731913742,
429,520,530,24,14,6,82,Maersk Line,Delivered,3865.63,1612.12,MAE1621860021,
430,596,607,18,13,15,460,FedEx International,Delivered,1474.95,276,FED6893346341,
431,38,55,4,10,1,401,DHL Express,Delivered,547.77,68.17,DHL7170439921,
432,330,342,23,15,16,24,DB Schenker,Delivered,1608.78,605.04,DB 2139609219,
433,669,680,15,14,14,371,FedEx International,Delivered,1730.94,226.31,FED3795231850,
434,665,670,31,11,16,26,DB Schenker,In Transit,2967.02,3398.46,DB 1940743144,
435,161,175,8,15,12,232,DHL Express,Delivered,204.45,37.12,DHL3263671921,
436,280,294,34,13,4,596,FedEx International,Delivered,267.47,47.68,FED3232784991,
437,466,480,30,16,3,12,FedEx International,Delivered,2052.94,1324.44,FED2617546542,
438,535,553,20,12,8,383,CMA CGM,Delivered,1385.15,172.35,CMA2650402202,
439,197,210,4,10,7,588,Maersk Line,Delivered,1058.28,167.96,MAE6772709467,
440,37,51,34,10,11,280,XPO Logistics,Delayed,144.53,22.4,XPO6089861430,Security Check
441,66,76,19,15,10,456,CMA CGM,Processing,1952.84,296.4,CMA4832672172,
442,69,92,4,10,5,520,Kuehne+Nagel,Delivered,1302.98,156.4,KUE5027669256,
443,486,501,21,13,3,44,XPO Logistics,In Transit,6349.17,1723.48,XPO7036343430,
444,208,213,32,14,9,714,C.H. Robinson,Delivered,189.85,49.98,CH9083351557,
445,565,572,27,16,14,72,CMA CGM,Delivered,4097.8,4267.44,CMA6394995029,
446,174,191,34,11,5,711,DHL Express,Delivered,284.85,56.88,DHL1313553339,
447,166,172,19,11,15,157,DB Schenker,Delivered,372.17,102.05,DB 3885485328,
448,586,600,20,10,10,183,DHL Express,Delivered,313.04,82.35,DHL8846239223,
449,267,281,7,14,6,723,Maersk Line,Delivered,1806.57,269.52,MAE1480256210,
450,605,619,28,15,15,8,UPS Worldwide,Delivered,1049.8,477.36,UPS3615736430,
451,306,320,30,15,15,64,Kuehne+Nagel,Delivered,15893.41,7063.68,KUE9225028721,
452,452,464,14,10,15,380,FedEx International,Processing,366.26,64.6,FED5049873134,
453,496,514,2,15,2,508,XPO Logistics,In Transit,1341.39,136.2,XPO6360082713,
454,375,396,29,13,7,91,DB Schenker,Delivered,17674.54,12262.25,DB 6218769229,
455,296,307,12,12,13,642,CMA CGM,Delivered,1414.61,208.4,CMA1963752141,
456,211,228,11,14,4,445,Kuehne+Nagel,Delivered,946.6,143.65,KUE4772755917,
457,678,705,10,14,2,677,Kuehne+Nagel,Delivered,741.21,101.55,KUE8178678488,
458,305,331,3,13,5,669,XPO Logistics,Delivered,1064.34,120.42,XPO7893078296,
459,105,120,32,14,1,857,CMA CGM,Delivered,608.18,87.99,CMA5980972370,
460,463,468,7,10,12,412,C.H. Robinson,Delivered,512.72,98.88,CH8549110614,
461,85,112,16,11,2,361,DHL Express,Delivered,1209.13,212.99,DHL1733438063,
462,397,411,12,15,17,275,C.H. Robinson,Delivered,318.93,55,CH1352443324,
463,27,49,31,11,14,54,FedEx International,Delayed,17465.82,7058.34,FED9424143118,Security Check
464,609,629,29,14,3,53,UPS Worldwide,Delivered,13687.23,7141.75,UPS5570331175,
465,559,571,12,13,12,689,DHL Express,Delivered,775.34,217.8,DHL4477287033,
466,463,489,5,15,5,254,DB Schenker,Delivered,456.11,55.88,DB 9671710996,
467,413,426,10,13,8,303,Kuehne+Nagel,Delivered,373.15,45.45,KUE3667326537,
468,568,574,17,11,14,549,XPO Logistics,Delivered,1730.53,279.99,XPO2201495008,
469,332,343,20,14,12,165,UPS Worldwide,Delivered,280.52,74.25,UPS6364182114,
470,13,19,7,12,9,708,C.H. Robinson,Delivered,1818.52,265.92,CH4619266801,
471,505,524,36,16,4,1243,UPS Worldwide,In Transit,748.75,98.58,UPS3417118314,
472,606,620,32,15,7,609,XPO Logistics,Delivered,300.07,70.63,XPO4129113903,
473,725,731,26,10,1,85,FedEx International,Delayed,4540.56,2133.5,FED2509256462,Carrier Capacity
474,622,651,36,15,7,755,Kuehne+Nagel,Delayed,499.39,69.3,KUE8794157075,Port Congestion
475,166,171,28,15,14,62,C.H. Robinson,Delivered,2749.22,3699.54,CH4522278222,
476,349,361,9,13,9,570,CMA CGM,Delivered,395.52,108.3,CMA8507153445,
477,146,155,32,13,14,681,C.H. Robinson,Delivered,209,47.67,CH6649451453,
478,257,277,8,11,3,127,Kuehne+Nagel,Delivered,178.34,20.32,KUE3130349505,
479,631,645,20,12,4,257,DB Schenker,Delivered,838.61,115.65,DB 8117694332,
480,533,552,1,13,3,199,Kuehne+Nagel,In Transit,436.68,41.79,KUE4357059954,
481,441,450,11,11,16,740,DHL Express,Delivered,557.23,125.8,DHL8387237923,
482,11,16,11,13,9,476,UPS Worldwide,Delivered,710.91,148.92,UPS3994990664,
483,148,173,14,16,1,644,FedEx International,Delivered,1120.97,177.48,FED4182579313,
484,423,444,29,12,4,52,XPO Logistics,Delivered,15691.81,7007,XPO9686991761,
485,550,560,32,15,9,1462,FedEx International,Delivered,762.22,130.34,FED6720841305,
486,425,434,17,12,13,303,UPS Worldwide,Delivered,714.85,154.53,UPS6988322197,
487,171,190,18,15,2,339,Maersk Line,Delivered,1249.85,203.4,MAE9910350039,
488,437,457,4,10,6,362,UPS Worldwide,Delivered,474.2,61.54,UPS8352593639,
489,505,514,11,13,13,355,CMA CGM,Delivered,415.29,60.35,CMA3822976973,
490,310,335,34,15,2,850,Kuehne+Nagel,Delivered,856.21,100,KUE5738824886,
491,418,438,10,15,4,237,Maersk Line,In Transit,295.21,35.55,MAE7351861117,
492,93,98,11,11,17,649,Kuehne+Nagel,Delivered,939.29,178.33,KUE9275920411,
493,73,87,35,13,10,1100,FedEx International,Delivered,217.37,75,FED9814486003,
494,418,437,9,15,17,554,DB Schenker,Delayed,436.37,105.26,DB 3519798742,Weather Disruption
495,86,106,6,15,6,210,UPS Worldwide,Delivered,279.53,46.2,UPS9373764519,
496,220,231,9,15,10,324,UPS Worldwide,Delivered,258.87,61.56,UPS3822013369,
497,436,452,36,12,13,594,DHL Express,Delayed,286.25,59.64,DHL2304584980,Carrier Capacity
498,72,91,5,15,4,349,DHL Express,Delivered,410.02,76.78,DHL4769194888,
499,344,356,24,16,9,102,UPS Worldwide,Delivered,6266.76,2005.32,UPS2172359020,
500,54,74,20,12,5,583,XPO Logistics,Delivered,1656.93,262.35,XPO3655540669,
501,725,731,17,14,11,209,Kuehne+Nagel,Delivered,543.12,106.59,KUE8470937536,
502,284,302,7,16,7,675,UPS Worldwide,Processing,991.38,258,UPS1897182306,
503,311,324,17,14,13,284,Kuehne+Nagel,Delivered,488.56,144.84,KUE6873708372,
504,558,568,22,16,15,52,UPS Worldwide,Delivered,3887.32,1868.88,UPS5538795213,
505,421,435,9,14,10,661,Maersk Line,Delivered,733.31,125.59,MAE9968236047,
506,96,106,28,10,14,27,Maersk Line,Delivered,5159.51,1611.09,MAE8032869390,
507,94,122,13,13,3,744,FedEx International,Delivered,940.65,111.6,FED1637036957,
508,154,159,1,14,14,729,Kuehne+Nagel,Delivered,1349.68,237.09,KUE6703327143,
509,96,104,24,12,11,59,UPS Worldwide,In Transit,4500.23,1159.94,UPS7081867549,
510,419,429,5,15,10,770,C.H. Robinson,Delivered,971.52,169.4,CH4142044547,
511,594,617,22,10,1,85,DB Schenker,In Transit,6785.63,3054.9,DB 2615336654,
512,221,229,9,13,13,354,DB Schenker,Delayed,259.62,67.26,DB 9698196719,Port Congestion
513,480,496,3,11,8,81,UPS Worldwide,Delivered,85.15,14.58,UPS8497280397,
514,567,576,36,16,15,1248,DHL Express,Delivered,344.88,98.88,DHL5070746037,
515,8,24,31,15,5,77,Kuehne+Nagel,Delivered,15701.73,10064.67,KUE7559215426,
516,360,368,8,12,15,153,Maersk Line,Delivered,179.92,24.48,MAE5693395371,
517,79,89,4,10,8,781,C.H. Robinson,In Transit,697.86,132.77,CH3802410262,
518,664,676,20,16,9,300,C.H. Robinson,Delivered,598.94,135,CH2448078788,
519,578,586,12,14,13,499,Kuehne+Nagel,Delivered,426.96,99.8,KUE5171481704,
520,373,384,9,12,14,630,FedEx International,In Transit,464.07,119.7,FED2274989380,
521,723,731,15,16,1,403,CMA CGM,Delivered,2215.11,245.83,CMA2588094389,
522,283,295,33,11,13,1500,XPO Logistics,Delivered,407.09,114,XPO4620458117,
523,640,667,16,10,2,201,UPS Worldwide,Delivered,972.84,118.59,UPS3034509498,
524,377,388,23,15,7,64,C.H. Robinson,Delivered,3216.88,1613.44,CH5062454767,
525,68,93,7,12,5,289,UPS Worldwide,Delivered,529.39,69.36,UPS9620640637,
526,602,608,32,10,16,539,DB Schenker,Delivered,130.53,37.73,DB 7608021662,
527,555,564,34,16,14,548,DB Schenker,In Transit,142.16,43.84,DB 6822786638,
528,461,480,20,12,8,526,C.H. Robinson,Delivered,1451.35,236.7,CH5882093858,
529,424,432,14,14,12,219,Kuehne+Nagel,Delivered,115.76,37.23,KUE5643710407,
530,272,287,9,15,7,788,FedEx International,Delivered,1498.52,225.72,FED5887702657,
531,279,286,7,12,9,567,CMA CGM,Delivered,1061.75,232.08,CMA4743409203,
532,512,526,5,14,6,99,C.H. Robinson,Delivered,80.69,21.78,CH2653052642,
533,623,638,32,14,7,418,XPO Logistics,Delivered,121.96,29.26,XPO7990838061,
534,445,469,4,16,9,104,DHL Express,Delayed,104.67,17.68,DHL2928698838,Port Congestion
535,68,95,31,11,3,52,FedEx International,Delivered,15925.83,6796.92,FED8537887700,
536,266,283,3,10,2,730,CMA CGM,In Transit,1234.23,131.4,CMA3881268993,
537,131,138,11,15,14,692,UPS Worldwide,Delivered,529.19,117.64,UPS8179064077,
538,36,56,15,14,7,361,C.H. Robinson,Delivered,1127.61,220.21,CH2377092816,
539,728,731,13,11,11,488,C.H. Robinson,Delivered,396.27,73.2,CH2898797827,
540,390,399,19,14,9,297,DB Schenker,Delivered,810.43,193.05,DB 8185476179,
541,138,148,25,10,11,53,Maersk Line,Delivered,3521.87,2317.16,MAE7443176831,
542,586,598,7,15,17,207,Maersk Line,Delivered,270.06,49.68,MAE7678105092,
543,217,244,7,10,3,536,DHL Express,Delivered,812.42,128.64,DHL4949715766,
544,191,198,7,16,14,287,C.H. Robinson,Delivered,271.35,68.88,CH2956742271,
545,696,723,7,15,1,383,XPO Logistics,In Transit,637.95,91.92,XPO5911216421,
546,334,346,10,15,17,275,DHL Express,Delivered,190.36,41.25,DHL7607475590,
547,78,87,1,12,9,750,CMA CGM,Delivered,1610.84,241.5,CMA4775955984,
548,59,65,35,13,14,590,DB Schenker,Delivered,195.42,49.5,DB 9517358781,
549,160,176,10,11,8,511,Kuehne+Nagel,Delivered,452.83,76.65,KUE8215169356,
550,442,464,24,15,5,11,DB Schenker,Delivered,1300.91,216.26,DB 1912108739,
551,378,402,30,14,3,57,UPS Worldwide,In Transit,16916.52,6291.09,UPS3047143595,
552,426,445,9,12,6,510,UPS Worldwide,Delivered,609.03,96.9,UPS5923576224,
553,137,153,22,16,2,72,DHL Express,Delivered,8613.43,2587.68,DHL7656396707,
554,47,54,31,12,17,70,UPS Worldwide,Delivered,17288.33,9149.7,UPS7496570450,
555,607,619,15,10,16,576,DB Schenker,Delivered,1840.2,351.36,DB 3076427390,
556,280,301,4,12,8,786,Kuehne+Nagel,Delivered,1100.82,201.62,KUE9642276567,
557,193,205,31,15,7,61,Kuehne+Nagel,Delivered,15272.65,7973.31,KUE7050552763,
558,126,133,17,15,13,428,DHL Express,Delivered,803.19,218.28,DHL3260405315,
559,179,187,13,15,9,624,DHL Express,Delivered,644.37,153.6,DHL2615132343,
560,640,651,24,15,8,60,CMA CGM,Delivered,3583.96,1179.6,CMA8707841177,
561,451,459,19,12,9,174,XPO Logistics,Delivered,551.63,113.1,XPO9612501291,
562,595,609,34,14,2,950,Maersk Line,Delivered,762.26,108,MAE4726681126,
563,488,499,23,16,12,26,DB Schenker,Delayed,3419.05,655.46,DB 2380987943,Carrier Capacity
564,329,350,2,10,7,184,XPO Logistics,Delivered,219.76,27.6,XPO2759283843,
565,679,687,12,13,17,650,DHL Express,Delivered,827.98,210,DHL4320485063,
566,645,672,26,11,2,35,UPS Worldwide,Delivered,3503.12,878.5,UPS7138146750,
567,278,292,15,15,13,73,CMA CGM,Delivered,209.93,44.53,CMA2684370417,
568,562,576,8,13,11,93,Kuehne+Nagel,Delivered,71.38,14.88,KUE9869572273,
569,524,532,34,10,13,1129,DB Schenker,Delivered,377.45,122.32,DB 8598179254,
570,168,184,27,13,7,6,C.H. Robinson,Delivered,1673.08,355.62,CH9481189935,
571,304,329,25,16,3,17,C.H. Robinson,Delivered,4796.14,743.24,CH7877626106,
572,635,649,8,13,14,746,DB Schenker,Delivered,553.12,119.36,DB 5574509305,
573,149,155,31,10,10,84,FedEx International,Delivered,15316.44,10979.64,FED6854588252,
574,131,147,16,11,7,594,Maersk Line,Delivered,2119.31,350.46,MAE1149473997,
575,464,484,9,16,10,686,DHL Express,Delayed,1365.66,206.34,DHL5181196493,Weather Disruption
576,201,215,4,13,10,750,DB Schenker,Delivered,359.09,127.5,DB 4727913922,
577,656,670,2,12,16,149,XPO Logistics,Delivered,138.21,22.35,XPO5961781882,
