sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
254,435,16,5,57,229.99,5,655.47,13109.43,12453.96,9176.43,3277.53,26.32,ORD-202403-386436
255,221,4,3,28,699.99,0,0.0,19599.72,19599.72,13719.72,5880.0,30.0,ORD-202308-397005
256,695,16,5,86,229.99,5,988.96,19779.14,18790.18,13845.14,4945.04,26.32,ORD-202411-147623
257,226,13,5,1,3299.99,0,0.0,3299.99,3299.99,2144.99,1155.0,35.0,ORD-202308-314353
258,309,7,2,17,1319.99,5,1121.99,22439.83,21317.84,15707.83,5610.01,26.32,ORD-202311-444061
259,123,1,4,48,1299.99,5,3119.98,62399.52,59279.54,43199.52,16080.02,27.13,ORD-202305-284229
260,133,13,5,12,3299.99,0,0.0,39599.88,39599.88,25739.88,13860.0,35.0,ORD-202305-624563
261,573,12,1,7,649.99,0,0.0,4549.93,4549.93,2957.43,1592.5,35.0,ORD-202407-557409
262,20,15,1,41,429.99,15,2644.44,17629.59,14985.15,12340.59,2644.56,17.65,ORD-202301-550137
263,588,13,4,5,3299.99,0,0.0,16499.95,16499.95,10724.95,5775.0,35.0,ORD-202408-524707
264,22,11,2,13,2299.99,15,4484.98,29899.87,25414.89,19434.87,5980.02,23.53,ORD-202301-582446
265,707,12,1,14,649.99,25,2274.97,9099.86,6824.89,5914.86,910.03,13.33,ORD-202412-211005
266,250,14,5,7,1299.99,10,909.99,9099.93,8189.94,5914.93,2275.01,27.78,ORD-202309-182467
267,406,10,3,4,3299.99,0,0.0,13199.96,13199.96,8579.96,4620.0,35.0,ORD-202402-916964
268,173,3,5,41,849.99,0,0.0,34849.59,34849.59,24394.59,10455.0,30.0,ORD-202306-656379
269,523,7,3,12,1319.99,0,0.0,15839.88,15839.88,11087.88,4752.0,30.0,ORD-202406-347745
270,106,5,3,13,1919.99,0,0.0,24959.87,24959.87,17471.87,7488.0,30.0,ORD-202304-731661
271,157,3,2,50,849.99,5,2124.97,42499.5,40374.53,29749.5,10625.03,26.32,ORD-202306-586490
272,578,15,5,80,429.99,0,0.0,34399.2,34399.2,24079.2,10320.0,30.0,ORD-202407-757685
273,324,5,4,9,1919.99,10,1727.99,17279.91,15551.92,12095.91,3456.01,22.22,ORD-202311-563688
274,647,10,3,19,3299.99,0,0.0,62699.81,62699.81,40754.81,21945.0,35.0,ORD-202410-469038
275,520,3,3,30,849.99,5,1274.98,25499.7,24224.72,17849.7,6375.02,26.32,ORD-202406-139434
276,59,12,3,2,649.99,0,0.0,1299.98,1299.98,844.98,455.0,35.0,ORD-202302-744883
277,609,13,4,10,3299.99,10,3299.99,32999.9,29699.91,21449.9,8250.01,27.78,ORD-202408-930281
278,43,15,5,25,429.99,0,0.0,10749.75,10749.75,7524.75,3225.0,30.0,ORD-202302-734394
279,488,5,1,29,1919.99,0,0.0,55679.71,55679.71,38975.71,16704.0,30.0,ORD-202405-950360
280,352,3,5,23,849.99,0,0.0,19549.77,19549.77,13684.77,5865.0,30.0,ORD-202312-359778
281,725,15,4,68,429.99,15,4385.9,29239.32,24853.42,20467.32,4386.1,17.65,ORD-202412-739427
282,163,12,3,15,649.99,0,0.0,9749.85,9749.85,6337.35,3412.5,35.0,ORD-202306-506235
283,419,11,5,1,2299.99,0,0.0,2299.99,2299.99,1494.99,805.0,35.0,ORD-202402-169113
284,338,4,5,50,699.99,5,1749.97,34999.5,33249.53,24499.5,8750.03,26.32,ORD-202312-364236
285,673,5,3,11,1919.99,15,3167.98,21119.89,17951.91,14783.89,3168.02,17.65,ORD-202411-795847
286,145,12,3,11,649.99,5,357.49,7149.89,6792.4,4647.39,2145.01,31.58,ORD-202305-235215
287,610,3,3,36,849.99,5,1529.98,30599.64,29069.66,21419.64,7650.02,26.32,ORD-202409-774751
288,337,5,5,12,1919.99,20,4607.98,23039.88,18431.9,16127.88,2304.02,12.5,ORD-202312-803024
289,434,12,1,6,649.99,0,0.0,3899.94,3899.94,2534.94,1365.0,35.0,ORD-202403-289019
290,220,11,4,4,2299.99,0,0.0,9199.96,9199.96,5979.96,3220.0,35.0,ORD-202308-244247
291,159,3,3,7,849.99,10,594.99,5949.93,5354.94,4164.93,1190.01,22.22,ORD-202306-908320
292,553,2,3,50,1199.99,10,5999.95,59999.5,53999.55,41999.5,12000.05,22.22,ORD-202407-237414
293,612,13,2,3,3299.99,0,0.0,9899.97,9899.97,6434.97,3465.0,35.0,ORD-202409-971728
294,710,6,4,6,999.99,10,599.99,5999.94,5399.95,4199.94,1200.01,22.22,ORD-202412-481995
295,693,8,4,40,899.99,5,1799.98,35999.6,34199.62,25199.6,9000.02,26.32,ORD-202411-888939
296,460,8,5,8,899.99,0,0.0,7199.92,7199.92,5039.92,2160.0,30.0,ORD-202404-947903
297,481,7,3,22,1319.99,10,2903.98,29039.78,26135.8,20327.78,5808.02,22.22,ORD-202404-561999
298,473,10,4,9,3299.99,10,2969.99,29699.91,26729.92,19304.91,7425.01,27.78,ORD-202404-538997
299,166,7,5,5,1319.99,0,0.0,6599.95,6599.95,4619.95,1980.0,30.0,ORD-202306-154714
300,657,16,3,71,229.99,0,0.0,16329.29,16329.29,11430.29,4899.0,30.0,ORD-202410-845957
301,529,4,3,6,699.99,0,0.0,4199.94,4199.94,2939.94,1260.0,30.0,ORD-202406-386042
302,461,5,4,6,1919.99,0,0.0,11519.94,11519.94,8063.94,3456.0,30.0,ORD-202404-956375
303,462,12,1,7,649.99,0,0.0,4549.93,4549.93,2957.43,1592.5,35.0,ORD-202404-515712
304,515,12,2,7,649.99,0,0.0,4549.93,4549.93,2957.43,1592.5,35.0,ORD-202405-493124
305,230,1,3,7,1299.99,0,0.0,9099.93,9099.93,6299.93,2800.0,30.77,ORD-202308-929822
306,150,5,1,19,1919.99,5,1823.99,36479.81,34655.82,25535.81,9120.01,26.32,ORD-202305-829884
307,143,16,4,79,229.99,0,0.0,18169.21,18169.21,12718.21,5451.0,30.0,ORD-202305-183074
308,20,9,2,27,219.99,0,0.0,5939.73,5939.73,4157.73,1782.0,30.0,ORD-202301-675462
309,624,14,1,5,1299.99,0,0.0,6499.95,6499.95,4224.95,2275.0,35.0,ORD-202409-415779
310,125,2,2,27,1199.99,10,3239.97,32399.73,29159.76,22679.73,6480.03,22.22,ORD-202305-579318
311,65,4,4,39,699.99,10,2729.96,27299.61,24569.65,19109.61,5460.04,22.22,ORD-202303-117233
312,648,8,2,19,899.99,5,854.99,17099.81,16244.82,11969.81,4275.01,26.32,ORD-202410-101640
313,630,12,2,10,649.99,5,325.0,6499.9,6174.9,4224.9,1950.0,31.58,ORD-202409-296412
314,681,3,5,47,849.99,0,0.0,39949.53,39949.53,27964.53,11985.0,30.0,ORD-202411-651613
315,558,1,4,31,1299.99,0,0.0,40299.69,40299.69,27899.69,12400.0,30.77,ORD-202407-766549
316,397,12,3,12,649.99,0,0.0,7799.88,7799.88,5069.88,2730.0,35.0,ORD-202402-474440
317,70,12,2,12,649.99,0,0.0,7799.88,7799.88,5069.88,2730.0,35.0,ORD-202303-908977
318,596,11,2,1,2299.99,0,0.0,2299.99,2299.99,1494.99,805.0,35.0,ORD-202408-672536
319,347,6,4,62,999.99,20,12399.88,61999.38,49599.5,43399.38,6200.12,12.5,ORD-202312-291132
320,139,3,4,3,849.99,0,0.0,2549.97,2549.97,1784.97,765.0,30.0,ORD-202305-311383
321,45,7,1,11,1319.99,0,0.0,14519.89,14519.89,10163.89,4356.0,30.0,ORD-202302-640418
322,408,16,3,5,229.99,0,0.0,1149.95,1149.95,804.95,345.0,30.0,ORD-202402-400009
323,366,2,3,18,1199.99,0,0.0,21599.82,21599.82,15119.82,6480.0,30.0,ORD-202401-938171
324,377,14,4,12,1299.99,10,1559.99,15599.88,14039.89,10139.88,3900.01,27.78,ORD-202401-505426
325,348,6,4,64,999.99,5,3199.97,63999.36,60799.39,44799.36,16000.03,26.32,ORD-202312-936020
326,532,9,1,24,219.99,5,263.99,5279.76,5015.77,3695.76,1320.01,26.32,ORD-202406-182760
327,441,6,5,19,999.99,0,0.0,18999.81,18999.81,13299.81,5700.0,30.0,ORD-202403-207581
328,82,11,3,5,2299.99,5,575.0,11499.95,10924.95,7474.95,3450.0,31.58,ORD-202303-731894
329,437,6,4,23,999.99,5,1149.99,22999.77,21849.78,16099.77,5750.01,26.32,ORD-202403-144412
330,362,14,3,2,1299.99,0,0.0,2599.98,2599.98,1689.98,910.0,35.0,ORD-202312-803787
331,653,13,3,6,3299.99,0,0.0,19799.94,19799.94,12869.94,6930.0,35.0,ORD-202410-249715
332,623,15,1,17,429.99,0,0.0,7309.83,7309.83,5116.83,2193.0,30.0,ORD-202409-347459
333,661,12,3,13,649.99,10,844.99,8449.87,7604.88,5492.37,2112.51,27.78,ORD-202410-133958
334,620,5,4,24,1919.99,0,0.0,46079.76,46079.76,32255.76,13824.0,30.0,ORD-202409-565504
335,79,5,5,24,1919.99,5,2303.99,46079.76,43775.77,32255.76,11520.01,26.32,ORD-202303-429657
336,666,9,2,8,219.99,0,0.0,1759.92,1759.92,1231.92,528.0,30.0,ORD-202410-871411
337,191,16,5,50,229.99,10,1149.95,11499.5,10349.55,8049.5,2300.05,22.22,ORD-202307-223481
338,269,9,4,7,219.99,10,153.99,1539.93,1385.94,1077.93,308.01,22.22,ORD-202309-399449
339,711,16,2,16,229.99,0,0.0,3679.84,3679.84,2575.84,1104.0,30.0,ORD-202412-994253
340,76,15,2,57,429.99,0,0.0,24509.43,24509.43,17156.43,7353.0,30.0,ORD-202303-949884
341,699,11,3,3,2299.99,15,1035.0,6899.97,5864.97,4484.97,1380.0,23.53,ORD-202411-668507
342,298,10,2,21,3299.99,0,0.0,69299.79,69299.79,45044.79,24255.0,35.0,ORD-202310-932250
343,371,8,1,7,899.99,25,1574.98,6299.93,4724.95,4409.93,315.02,6.67,ORD-202401-245622
344,243,16,1,47,229.99,10,1080.95,10809.53,9728.58,7566.53,2162.05,22.22,ORD-202308-700076
345,378,15,5,17,429.99,15,1096.47,7309.83,6213.36,5116.83,1096.53,17.65,ORD-202401-190403
346,68,10,4,12,3299.99,5,1979.99,39599.88,37619.89,25739.88,11880.01,31.58,ORD-202303-651231
347,421,14,5,2,1299.99,0,0.0,2599.98,2599.98,1689.98,910.0,35.0,ORD-202402-432427
348,658,3,4,60,849.99,10,5099.94,50999.4,45899.46,35699.4,10200.06,22.22,ORD-202410-461249
349,132,6,2,28,999.99,10,2799.97,27999.72,25199.75,19599.72,5600.03,22.22,ORD-202305-158104
350,128,5,3,11,1919.99,0,0.0,21119.89,21119.89,14783.89,6336.0,30.0,ORD-202305-438334
351,727,8,3,34,899.99,5,1529.98,30599.66,29069.68,21419.66,7650.02,26.32,ORD-202412-987025
352,81,9,2,21,219.99,10,461.98,4619.79,4157.81,3233.79,924.02,22.22,ORD-202303-387782
353,129,10,5,9,3299.99,0,0.0,29699.91,29699.91,19304.91,10395.0,35.0,ORD-202305-626986
354,657,6,5,20,999.99,0,0.0,19999.8,19999.8,13999.8,6000.0,30.0,ORD-202410-790731
355,640,11,5,2,2299.99,0,0.0,4599.98,4599.98,2989.98,1610.0,35.0,ORD-202410-185168
356,47,9,2,25,219.99,10,549.98,5499.75,4949.77,3849.75,1100.02,22.22,ORD-202302-536822
357,633,1,4,41,1299.99,10,5329.96,53299.59,47969.63,36899.59,11070.04,23.08,ORD-202409-403742
358,658,10,4,8,3299.99,5,1320.0,26399.92,25079.92,17159.92,7920.0,31.58,ORD-202410-411882
359,465,3,1,11,849.99,5,467.49,9349.89,8882.4,6544.89,2337.51,26.32,ORD-202404-535810
360,496,15,2,44,429.99,10,1891.96,18919.56,17027.6,13243.56,3784.04,22.22,ORD-202405-250647
361,321,11,3,13,2299.99,0,0.0,29899.87,29899.87,19434.87,10465.0,35.0,ORD-202311-897615
362,380,4,3,16,699.99,10,1119.98,11199.84,10079.86,7839.84,2240.02,22.22,ORD-202401-228473
363,274,15,2,19,429.99,0,0.0,8169.81,8169.81,5718.81,2451.0,30.0,ORD-202310-153063
364,298,13,5,14,3299.99,0,0.0,46199.86,46199.86,30029.86,16170.0,35.0,ORD-202310-267457
365,336,11,2,6,2299.99,10,1379.99,13799.94,12419.95,8969.94,3450.01,27.78,ORD-202312-639728
366,479,16,3,64,229.99,0,0.0,14719.36,14719.36,10303.36,4416.0,30.0,ORD-202404-194423
367,403,15,2,28,429.99,10,1203.97,12039.72,10835.75,8427.72,2408.03,22.22,ORD-202402-470037
368,50,2,3,32,1199.99,10,3839.97,38399.68,34559.71,26879.68,7680.03,22.22,ORD-202302-983791
369,670,16,3,69,229.99,0,0.0,15869.31,15869.31,11108.31,4761.0,30.0,ORD-202410-988324
370,111,14,2,5,1299.99,0,0.0,6499.95,6499.95,4224.95,2275.0,35.0,ORD-202304-900961
371,413,12,1,7,649.99,0,0.0,4549.93,4549.93,2957.43,1592.5,35.0,ORD-202402-697983
372,576,7,3,18,1319.99,0,0.0,23759.82,23759.82,16631.82,7128.0,30.0,ORD-202407-177103
373,396,15,5,36,429.99,25,3869.91,15479.64,11609.73,10835.64,774.09,6.67,ORD-202401-753516
374,697,4,2,13,699.99,10,909.99,9099.87,8189.88,6369.87,1820.01,22.22,ORD-202411-491326
375,348,12,2,7,649.99,15,682.49,4549.93,3867.44,2957.43,910.01,23.53,ORD-202312-633853
376,412,2,1,3,1199.99,0,0.0,3599.97,3599.97,2519.97,1080.0,30.0,ORD-202402-848255
377,342,16,5,59,229.99,0,0.0,13569.41,13569.41,9498.41,4071.0,30.0,ORD-202312-735710
378,528,5,3,40,1919.99,0,0.0,76799.6,76799.6,53759.6,23040.0,30.0,ORD-202406-270395
379,403,10,5,6,3299.99,10,1979.99,19799.94,17819.95,12869.94,4950.01,27.78,ORD-202402-968524
380,522,16,5,39,229.99,5,448.48,8969.61,8521.13,6278.61,2242.52,26.32,ORD-202406-955374
381,18,12,3,11,649.99,0,0.0,7149.89,7149.89,4647.39,2502.5,35.0,ORD-202301-536774
382,598,10,1,10,3299.99,5,1649.99,32999.9,31349.91,21449.9,9900.01,31.58,ORD-202408-378428
383,672,8,1,38,899.99,10,3419.96,34199.62,30779.66,23939.62,6840.04,22.22,ORD-202411-278794
384,537,13,2,11,3299.99,0,0.0,36299.89,36299.89,23594.89,12705.0,35.0,ORD-202406-133104
385,587,4,2,2,699.99,5,70.0,1399.98,1329.98,979.98,350.0,26.32,ORD-202408-428930
386,429,5,4,45,1919.99,0,0.0,86399.55,86399.55,60479.55,25920.0,30.0,ORD-202403-530311
387,514,16,1,18,229.99,10,413.98,4139.82,3725.84,2897.82,828.02,22.22,ORD-202405-317413
388,575,11,4,9,2299.99,5,1035.0,20699.91,19664.91,13454.91,6210.0,31.58,ORD-202407-428993
389,178,15,5,44,429.99,10,1891.96,18919.56,17027.6,13243.56,3784.04,22.22,ORD-202306-471496
390,693,9,5,31,219.99,0,0.0,6819.69,6819.69,4773.69,2046.0,30.0,ORD-202411-358494
391,286,10,2,10,3299.99,0,0.0,32999.9,32999.9,21449.9,11550.0,35.0,ORD-202310-839142
392,213,16,3,62,229.99,0,0.0,14259.38,14259.38,9981.38,4278.0,30.0,ORD-202308-687713
393,281,10,1,19,3299.99,10,6269.98,62699.81,56429.83,40754.81,15675.02,27.78,ORD-202310-498138
394,405,12,2,5,649.99,0,0.0,3249.95,3249.95,2112.45,1137.5,35.0,ORD-202402-401602
395,81,12,4,11,649.99,0,0.0,7149.89,7149.89,4647.39,2502.5,35.0,ORD-202303-883641
396,491,7,2,27,1319.99,10,3563.97,35639.73,32075.76,24947.73,7128.03,22.22,ORD-202405-384303
397,576,9,2,4,219.99,10,88.0,879.96,791.96,615.96,176.0,22.22,ORD-202407-876880
398,601,8,2,2,899.99,10,180.0,1799.98,1619.98,1259.98,360.0,22.22,ORD-202408-336633
399,654,8,1,7,899.99,5,315.0,6299.93,5984.93,4409.93,1575.0,26.32,ORD-202410-446337
400,484,4,2,1,699.99,10,70.0,699.99,629.99,489.99,140.0,22.22,ORD-202404-265613
401,417,16,4,26,229.99,0,0.0,5979.74,5979.74,4185.74,1794.0,30.0,ORD-202402-436768
402,293,2,1,30,1199.99,10,3599.97,35999.7,32399.73,25199.7,7200.03,22.22,ORD-202310-874568
403,39,6,4,12,999.99,0,0.0,11999.88,11999.88,8399.88,3600.0,30.0,ORD-202302-976822
404,407,16,2,38,229.99,0,0.0,8739.62,8739.62,6117.62,2622.0,30.0,ORD-202402-109717
405,306,4,3,37,699.99,10,2589.96,25899.63,23309.67,18129.63,5180.04,22.22,ORD-202311-772464
406,557,16,2,65,229.99,5,747.47,14949.35,14201.88,10464.35,3737.53,26.32,ORD-202407-386090
407,198,4,3,11,699.99,5,384.99,7699.89,7314.9,5389.89,1925.01,26.32,ORD-202307-779776
408,264,6,1,48,999.99,0,0.0,47999.52,47999.52,33599.52,14400.0,30.0,ORD-202309-929179
409,303,7,2,40,1319.99,5,2639.98,52799.6,50159.62,36959.6,13200.02,26.32,ORD-202310-967161
410,438,11,1,7,2299.99,0,0.0,16099.93,16099.93,10464.93,5635.0,35.0,ORD-202403-293757
411,144,16,3,32,229.99,0,0.0,7359.68,7359.68,5151.68,2208.0,30.0,ORD-202305-373453
412,393,8,4,25,899.99,5,1124.99,22499.75,21374.76,15749.75,5625.01,26.32,ORD-202401-445637
413,310,1,3,47,1299.99,20,12219.91,61099.53,48879.62,42299.53,6580.09,13.46,ORD-202311-347781
414,64,4,4,20,699.99,0,0.0,13999.8,13999.8,9799.8,4200.0,30.0,ORD-202303-525110
415,703,10,1,21,3299.99,5,3464.99,69299.79,65834.8,45044.79,20790.01,31.58,ORD-202412-485397
416,630,8,2,5,899.99,5,225.0,4499.95,4274.95,3149.95,1125.0,26.32,ORD-202409-260626
417,466,12,4,12,649.99,10,779.99,7799.88,7019.89,5069.88,1950.01,27.78,ORD-202404-593699
418,551,7,2,22,1319.99,10,2903.98,29039.78,26135.8,20327.78,5808.02,22.22,ORD-202407-925618
419,84,15,5,47,429.99,0,0.0,20209.53,20209.53,14146.53,6063.0,30.0,ORD-202303-691573
420,115,2,5,33,1199.99,0,0.0,39599.67,39599.67,27719.67,11880.0,30.0,ORD-202304-700521
421,550,5,2,21,1919.99,10,4031.98,40319.79,36287.81,28223.79,8064.02,22.22,ORD-202407-563303
422,120,7,5,16,1319.99,0,0.0,21119.84,21119.84,14783.84,6336.0,30.0,ORD-202304-635167
423,457,2,4,9,1199.99,10,1079.99,10799.91,9719.92,7559.91,2160.01,22.22,ORD-202404-535604
424,468,2,5,30,1199.99,0,0.0,35999.7,35999.7,25199.7,10800.0,30.0,ORD-202404-858414
425,23,13,3,1,3299.99,20,660.0,3299.99,2639.99,2144.99,495.0,18.75,ORD-202301-328486
426,593,3,1,28,849.99,0,0.0,23799.72,23799.72,16659.72,7140.0,30.0,ORD-202408-834406
427,66,2,1,31,1199.99,0,0.0,37199.69,37199.69,26039.69,11160.0,30.0,ORD-202303-401036
428,419,6,2,50,999.99,5,2499.97,49999.5,47499.53,34999.5,12500.03,26.32,ORD-202402-492650
429,392,15,4,49,429.99,0,0.0,21069.51,21069.51,14748.51,6321.0,30.0,ORD-202401-815894
430,678,5,3,16,1919.99,0,0.0,30719.84,30719.84,21503.84,9216.0,30.0,ORD-202411-663356
431,403,5,2,1,1919.99,0,0.0,1919.99,1919.99,1343.99,576.0,30.0,ORD-202402-412856
432,475,14,5,7,1299.99,0,0.0,9099.93,9099.93,5914.93,3185.0,35.0,ORD-202404-359535
433,472,12,2,5,649.99,0,0.0,3249.95,3249.95,2112.45,1137.5,35.0,ORD-202404-860242
434,116,2,4,40,1199.99,0,0.0,47999.6,47999.6,33599.6,14400.0,30.0,ORD-202304-352356
435,212,3,1,39,849.99,0,0.0,33149.61,33149.61,23204.61,9945.0,30.0,ORD-202307-568127
436,613,2,2,48,1199.99,0,0.0,57599.52,57599.52,40319.52,17280.0,30.0,ORD-202409-521805
437,450,8,5,7,899.99,0,0.0,6299.93,6299.93,4409.93,1890.0,30.0,ORD-202403-246942
438,516,10,2,14,3299.99,10,4619.99,46199.86,41579.87,30029.86,11550.01,27.78,ORD-202405-434394
439,592,11,2,5,2299.99,0,0.0,11499.95,11499.95,7474.95,4025.0,35.0,ORD-202408-792282
440,534,8,4,10,899.99,0,0.0,8999.9,8999.9,6299.9,2700.0,30.0,ORD-202406-163918
441,571,6,4,36,999.99,5,1799.98,35999.64,34199.66,25199.64,9000.02,26.32,ORD-202407-149161
442,353,13,5,11,3299.99,20,7259.98,36299.89,29039.91,23594.89,5445.02,18.75,ORD-202312-536548
443,419,5,3,25,1919.99,0,0.0,47999.75,47999.75,33599.75,14400.0,30.0,ORD-202402-891062
444,551,16,2,29,229.99,0,0.0,6669.71,6669.71,4668.71,2001.0,30.0,ORD-202407-999197
445,725,5,4,8,1919.99,15,2303.99,15359.92,13055.93,10751.92,2304.01,17.65,ORD-202412-532723
446,427,5,4,16,1919.99,0,0.0,30719.84,30719.84,21503.84,9216.0,30.0,ORD-202403-313214
447,339,3,4,48,849.99,0,0.0,40799.52,40799.52,28559.52,12240.0,30.0,ORD-202312-661654
448,196,2,3,25,1199.99,10,2999.97,29999.75,26999.78,20999.75,6000.03,22.22,ORD-202307-732209
449,41,3,2,49,849.99,10,4164.95,41649.51,37484.56,29154.51,8330.05,22.22,ORD-202302-859489
450,688,7,4,14,1319.99,25,4619.97,18479.86,13859.89,12935.86,924.03,6.67,ORD-202411-449138
451,311,1,2,25,1299.99,20,6499.95,32499.75,25999.8,22499.75,3500.05,13.46,ORD-202311-223014
452,491,8,5,23,899.99,0,0.0,20699.77,20699.77,14489.77,6210.0,30.0,ORD-202405-515898
453,246,11,3,7,2299.99,5,805.0,16099.93,15294.93,10464.93,4830.0,31.58,ORD-202309-659572
454,665,12,3,9,649.99,0,0.0,5849.91,5849.91,3802.41,2047.5,35.0,ORD-202410-637727
455,510,15,1,61,429.99,0,0.0,26229.39,26229.39,18360.39,7869.0,30.0,ORD-202405-312994
456,380,11,4,1,2299.99,15,345.0,2299.99,1954.99,1494.99,460.0,23.53,ORD-202401-332022
457,150,1,3,36,1299.99,10,4679.96,46799.64,42119.68,32399.64,9720.04,23.08,ORD-202305-707275
458,428,10,2,4,3299.99,0,0.0,13199.96,13199.96,8579.96,4620.0,35.0,ORD-202403-341192
459,389,8,4,18,899.99,20,3239.96,16199.82,12959.86,11339.82,1620.04,12.5,ORD-202401-818113
460,346,9,4,42,219.99,20,1847.92,9239.58,7391.66,6467.58,924.08,12.5,ORD-202312-614426
461,472,6,3,11,999.99,0,0.0,10999.89,10999.89,7699.89,3300.0,30.0,ORD-202404-855303
462,560,16,2,70,229.99,0,0.0,16099.3,16099.3,11269.3,4830.0,30.0,ORD-202407-649395
463,35,3,1,49,849.99,0,0.0,41649.51,41649.51,29154.51,12495.0,30.0,ORD-202302-532424
464,141,8,1,23,899.99,0,0.0,20699.77,20699.77,14489.77,6210.0,30.0,ORD-202305-109585
465,224,15,3,8,429.99,10,343.99,3439.92,3095.93,2407.92,688.01,22.22,ORD-202308-768706
466,683,16,4,3,229.99,0,0.0,689.97,689.97,482.97,207.0,30.0,ORD-202411-658065
467,565,14,1,1,1299.99,10,130.0,1299.99,1169.99,844.99,325.0,27.78,ORD-202407-857273
468,282,10,1,17,3299.99,5,2804.99,56099.83,53294.84,36464.83,16830.01,31.58,ORD-202310-945328
469,184,4,1,34,699.99,0,0.0,23799.66,23799.66,16659.66,7140.0,30.0,ORD-202307-352674
470,197,9,3,9,219.99,5,99.0,1979.91,1880.91,1385.91,495.0,26.32,ORD-202307-182857
471,383,13,4,10,3299.99,0,0.0,32999.9,32999.9,21449.9,11550.0,35.0,ORD-202401-831105
472,232,10,1,11,3299.99,0,0.0,36299.89,36299.89,23594.89,12705.0,35.0,ORD-202308-198042
473,416,13,4,9,3299.99,5,1485.0,29699.91,28214.91,19304.91,8910.0,31.58,ORD-202402-158840
474,653,1,2,11,1299.99,5,714.99,14299.89,13584.9,9899.89,3685.01,27.13,ORD-202410-986392
475,445,11,5,14,2299.99,0,0.0,32199.86,32199.86,20929.86,11270.0,35.0,ORD-202403-653815
476,44,8,2,29,899.99,10,2609.97,26099.71,23489.74,18269.71,5220.03,22.22,ORD-202302-598598
477,278,2,1,36,1199.99,10,4319.96,43199.64,38879.68,30239.64,8640.04,22.22,ORD-202310-690882
478,674,2,2,41,1199.99,0,0.0,49199.59,49199.59,34439.59,14760.0,30.0,ORD-202411-317221
479,602,5,4,5,1919.99,0,0.0,9599.95,9599.95,6719.95,2880.0,30.0,ORD-202408-270341
480,578,8,5,27,899.99,5,1214.99,24299.73,23084.74,17009.73,6075.01,26.32,ORD-202407-809922
481,554,11,4,13,2299.99,0,0.0,29899.87,29899.87,19434.87,10465.0,35.0,ORD-202407-928897
482,706,3,5,45,849.99,0,0.0,38249.55,38249.55,26774.55,11475.0,30.0,ORD-202412-202430
483,448,8,1,11,899.99,10,989.99,9899.89,8909.9,6929.89,1980.01,22.22,ORD-202403-906360
484,629,13,3,1,3299.99,0,0.0,3299.99,3299.99,2144.99,1155.0,35.0,ORD-202409-921609
485,462,16,2,46,229.99,10,1057.95,10579.54,9521.59,7405.54,2116.05,22.22,ORD-202404-493663
486,443,6,5,43,999.99,5,2149.98,42999.57,40849.59,30099.57,10750.02,26.32,ORD-202403-189856
487,634,10,2,12,3299.99,0,0.0,39599.88,39599.88,25739.88,13860.0,35.0,ORD-202409-186023
488,275,5,4,20,1919.99,5,1919.99,38399.8,36479.81,26879.8,9600.01,26.32,ORD-202310-432061
489,370,4,1,1,699.99,5,35.0,699.99,664.99,489.99,175.0,26.32,ORD-202401-566339
490,369,9,1,5,219.99,0,0.0,1099.95,1099.95,769.95,330.0,30.0,ORD-202401-296494
491,442,15,5,72,429.99,10,3095.93,30959.28,27863.35,21671.28,6192.07,22.22,ORD-202403-527865
492,106,1,1,23,1299.99,10,2989.98,29899.77,26909.79,20699.77,6210.02,23.08,ORD-202304-197584
493,612,11,4,1,2299.99,0,0.0,2299.99,2299.99,1494.99,805.0,35.0,ORD-202409-533911
494,398,3,5,16,849.99,10,1359.98,13599.84,12239.86,9519.84,2720.02,22.22,ORD-202402-646417
495,174,13,2,3,3299.99,0,0.0,9899.97,9899.97,6434.97,3465.0,35.0,ORD-202306-415759
496,275,16,2,9,229.99,0,0.0,2069.91,2069.91,1448.91,621.0,30.0,ORD-202310-555791
497,283,14,3,16,1299.99,0,0.0,20799.84,20799.84,13519.84,7280.0,35.0,ORD-202310-478666
498,258,8,4,20,899.99,10,1799.98,17999.8,16199.82,12599.8,3600.02,22.22,ORD-202309-305047
499,469,4,2,20,699.99,0,0.0,13999.8,13999.8,9799.8,4200.0,30.0,ORD-202404-514913
500,341,13,3,15,3299.99,5,2474.99,49499.85,47024.86,32174.85,14850.01,31.58,ORD-202312-551533
501,667,5,3,42,1919.99,10,8063.96,80639.58,72575.62,56447.58,16128.04,22.22,ORD-202410-829066
502,206,16,3,23,229.99,5,264.49,5289.77,5025.28,3702.77,1322.51,26.32,ORD-202307-434640
503,299,16,5,101,229.99,0,0.0,23228.99,23228.99,16259.99,6969.0,30.0,ORD-202310-441716
504,386,9,4,12,219.99,0,0.0,2639.88,2639.88,1847.88,792.0,30.0,ORD-202401-691240
505,205,6,5,2,999.99,5,100.0,1999.98,1899.98,1399.98,500.0,26.32,ORD-202307-842776
506,215,15,3,9,429.99,5,193.5,3869.91,3676.41,2708.91,967.5,26.32,ORD-202308-805668
507,512,5,3,16,1919.99,0,0.0,30719.84,30719.84,21503.84,9216.0,30.0,ORD-202405-790658
508,158,14,4,2,1299.99,5,130.0,2599.98,2469.98,1689.98,780.0,31.58,ORD-202306-726979
