production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
551,538,9,2,782,5,0.76,PROD-2024062121
552,500,13,3,250,2,0.97,PROD-2024051166
553,259,7,2,300,2,0.87,PROD-2023092361
554,309,15,2,3577,13,0.39,PROD-2023116022
555,339,13,2,201,1,0.74,PROD-2023129061
556,77,10,2,147,0,0.63,PROD-2023039944
557,197,16,2,1495,8,0.57,PROD-2023073032
558,269,4,1,3949,37,0.94,PROD-2023093594
559,528,10,2,282,2,0.81,PROD-2024067178
560,701,1,1,1892,11,0.59,PROD-2024121770
561,407,7,3,350,2,0.59,PROD-2024023314
562,134,13,3,250,2,0.88,PROD-2023057419
563,370,10,2,184,0,0.16,PROD-2024017216
564,183,4,1,800,5,0.67,PROD-2023072365
565,91,6,3,800,8,1.04,PROD-2023047097
566,613,13,2,68,0,0.21,PROD-2024092255
567,441,4,3,1197,7,0.64,PROD-2024031118
568,543,12,2,350,3,0.9,PROD-2024063600
569,700,7,3,477,3,0.65,PROD-2024112286
570,224,5,3,1619,11,0.73,PROD-2023081366
571,461,6,1,800,3,0.4,PROD-2024047514
572,12,16,1,1454,5,0.35,PROD-2023016119
573,128,13,2,132,1,1.12,PROD-2023052472
574,114,4,2,1576,3,0.24,PROD-2023048904
575,230,12,3,350,0,0.24,PROD-2023087679
576,161,10,2,104,0,0.49,PROD-2023064003
577,377,12,1,350,3,1.13,PROD-2024016574
578,147,1,2,1546,9,0.59,PROD-2023055942
579,656,1,3,2944,15,0.52,PROD-2024107728
580,705,14,2,142,1,0.87,PROD-2024127256
581,119,5,1,800,4,0.58,PROD-2023046041
582,130,13,3,219,0,0.17,PROD-2023058314
583,730,12,2,267,1,0.49,PROD-2024126194
584,84,15,3,600,7,1.18,PROD-2023032435
585,36,8,2,300,1,0.57,PROD-2023028553
586,229,11,1,102,0,0.83,PROD-2023087996
587,604,14,3,166,1,0.65,PROD-2024089311
588,199,8,3,324,3,1.04,PROD-2023075337
589,668,2,1,800,4,0.51,PROD-2024105489
590,346,16,2,600,3,0.6,PROD-2023122062
591,729,16,3,4119,15,0.38,PROD-2024121401
592,700,3,3,800,3,0.43,PROD-2024116753
593,401,14,3,163,1,1.03,PROD-2024025543
594,78,10,1,268,1,0.55,PROD-2023034418
595,315,3,3,800,7,0.9,PROD-2023117619
596,700,16,2,1761,19,1.1,PROD-2024113372
597,70,14,2,250,0,0.19,PROD-2023032699
598,289,1,1,800,9,1.15,PROD-2023105591
599,499,10,1,350,1,0.43,PROD-2024058734
600,523,11,3,96,0,0.79,PROD-2024062605
601,307,11,3,350,2,0.83,PROD-2023116937
602,94,9,1,300,0,0.25,PROD-2023047278
603,219,14,1,51,0,0.86,PROD-2023083480
604,667,6,3,800,9,1.15,PROD-2024107406
605,312,14,1,136,1,1.2,PROD-2023113197
606,560,6,3,800,5,0.66,PROD-2024072961
607,184,10,1,350,3,1.06,PROD-2023073766
608,414,3,3,800,6,0.75,PROD-2024022771
609,553,14,1,151,1,0.93,PROD-2024074471
610,211,7,1,839,5,0.6,PROD-2023074915
611,582,5,3,963,3,0.37,PROD-2024083784
612,298,14,2,230,1,0.59,PROD-2023102462
613,520,16,2,1457,4,0.28,PROD-2024068155
614,329,14,1,148,1,1.0,PROD-2023112554
615,179,5,2,938,10,1.15,PROD-2023063446
616,527,9,1,404,4,1.18,PROD-2024066345
617,82,14,3,68,0,0.92,PROD-2023036920
618,314,9,1,598,3,0.54,PROD-2023116770
619,265,11,2,270,2,0.94,PROD-2023098543
620,482,15,3,1722,8,0.48,PROD-2024046800
621,81,2,3,801,1,0.17,PROD-2023035467
622,251,5,3,2462,27,1.11,PROD-2023091459
623,169,9,3,915,3,0.43,PROD-2023068312
624,354,12,3,350,3,0.94,PROD-2023128030
625,647,6,3,800,6,0.85,PROD-2024109818
626,492,1,1,800,6,0.83,PROD-2024055755
627,3,6,2,800,2,0.32,PROD-2023012585
628,124,3,2,800,2,0.29,PROD-2023058998
629,696,16,1,1848,11,0.6,PROD-2024115666
630,58,15,3,600,6,1.16,PROD-2023028195
631,85,3,1,800,7,0.9,PROD-2023034566
632,295,16,1,2750,11,0.41,PROD-2023108090
633,163,8,1,518,5,1.06,PROD-2023064519
634,431,16,2,2917,6,0.23,PROD-2024036577
635,714,1,2,1626,8,0.51,PROD-2024123234
636,583,13,3,250,2,1.14,PROD-2024089871
637,445,11,2,340,2,0.79,PROD-2024035546
638,114,1,2,1126,9,0.88,PROD-2023048254
639,195,1,2,800,3,0.44,PROD-2023072277
640,85,13,1,60,0,0.77,PROD-2023031550
641,620,11,2,60,0,0.34,PROD-2024096731
642,199,10,1,350,1,0.41,PROD-2023073100
643,158,16,2,2920,12,0.43,PROD-2023069808
644,26,2,1,1778,9,0.54,PROD-2023017046
645,240,11,2,60,0,0.94,PROD-2023088365
646,390,13,2,214,2,1.0,PROD-2024019095
647,450,8,1,1039,10,0.97,PROD-2024036279
648,463,14,3,250,2,1.11,PROD-2024047938
649,353,12,1,183,1,0.9,PROD-2023122696
650,593,12,3,297,0,0.33,PROD-2024081430
651,392,15,2,776,7,1.02,PROD-2024018267
652,382,16,1,1030,10,1.06,PROD-2024019977
653,602,7,2,403,2,0.69,PROD-2024083118
654,644,9,2,445,1,0.33,PROD-2024109500
655,516,13,3,250,1,0.4,PROD-2024056287
656,360,2,2,800,7,0.91,PROD-2023121771
657,712,1,3,1175,10,0.91,PROD-2024129228
658,567,5,1,800,5,0.69,PROD-2024073989
659,701,8,1,1278,9,0.76,PROD-2024123119
660,296,6,2,979,2,0.27,PROD-2023105485
661,588,16,1,600,3,0.51,PROD-2024085247
662,392,13,2,161,0,0.37,PROD-2024013569
663,563,7,2,683,5,0.76,PROD-2024071184
664,565,6,1,800,1,0.17,PROD-2024073749
665,227,3,1,800,5,0.74,PROD-2023083231
666,44,8,2,1018,7,0.75,PROD-2023029396
667,118,8,3,313,3,0.98,PROD-2023045106
668,628,2,1,800,7,0.98,PROD-2024094801
669,264,6,1,1690,7,0.46,PROD-2023091072
670,450,8,3,793,6,0.82,PROD-2024031205
671,692,3,1,1612,11,0.71,PROD-2024119039
672,146,2,1,1512,3,0.2,PROD-2023057222
673,34,2,3,800,3,0.46,PROD-2023021221
674,302,16,3,2580,30,1.2,PROD-2023107048
675,167,14,3,250,2,0.86,PROD-2023069869
676,630,8,2,300,1,0.53,PROD-2024094060
677,276,15,1,2820,19,0.69,PROD-2023107278
678,340,3,1,800,6,0.75,PROD-2023128482
679,165,10,3,205,0,0.44,PROD-2023062795
680,59,5,1,800,2,0.27,PROD-2023022023
681,423,5,1,1064,10,1.02,PROD-2024029205
682,21,2,3,800,5,0.64,PROD-2023016634
683,622,14,3,250,2,0.85,PROD-2024091350
684,577,13,1,115,0,0.78,PROD-2024077980
685,241,14,3,91,0,0.87,PROD-2023085408
686,713,7,1,897,10,1.19,PROD-2024128234
687,11,6,3,800,4,0.6,PROD-2023019032
688,156,2,1,800,9,1.18,PROD-2023064016
689,196,2,3,866,7,0.87,PROD-2023076566
690,51,2,3,1259,13,1.08,PROD-2023026308
691,651,7,2,300,2,0.76,PROD-2024108197
692,15,2,3,1876,12,0.67,PROD-2023011728
693,212,13,2,237,1,0.78,PROD-2023072367
694,94,5,3,1378,12,0.93,PROD-2023041771
695,111,11,1,146,0,0.38,PROD-2023044649
696,225,7,2,315,0,0.27,PROD-2023088703
697,289,14,1,80,0,0.16,PROD-2023106544
698,117,14,3,62,0,0.49,PROD-2023049901
699,379,7,3,300,1,0.59,PROD-2024012805
700,125,13,3,250,2,0.85,PROD-2023059879
701,722,4,2,1181,3,0.27,PROD-2024126617
702,265,1,2,800,8,1.1,PROD-2023092898
703,177,7,1,300,2,0.88,PROD-2023069195
704,78,9,3,1537,12,0.79,PROD-2023032878
705,378,6,3,1775,15,0.9,PROD-2024016328
706,372,5,3,1069,2,0.27,PROD-2024014363
707,182,10,1,283,1,0.56,PROD-2023076004
708,383,6,3,800,3,0.38,PROD-2024014571
709,14,16,2,1592,2,0.17,PROD-2023011010
710,53,3,3,800,5,0.72,PROD-2023022918
711,280,5,1,1541,8,0.58,PROD-2023103697
712,681,1,1,800,3,0.43,PROD-2024113603
713,572,12,2,245,1,0.43,PROD-2024076148
714,326,9,1,449,3,0.79,PROD-2023119209
715,269,14,1,250,1,0.66,PROD-2023096412
716,46,5,2,1231,7,0.62,PROD-2023022847
717,465,10,2,166,0,0.4,PROD-2024041668
718,116,2,3,2401,10,0.43,PROD-2023045203
719,105,13,3,250,0,0.37,PROD-2023045646
720,42,2,3,1127,7,0.7,PROD-2023022138
721,648,9,1,966,5,0.59,PROD-2024106339
722,380,4,2,1618,4,0.25,PROD-2024019778
723,262,4,3,800,9,1.13,PROD-2023094123
724,453,12,1,263,2,0.77,PROD-2024033759
725,206,16,2,781,3,0.45,PROD-2023074893
726,76,10,3,137,0,0.51,PROD-2023036517
727,243,8,3,864,6,0.75,PROD-2023088055
728,220,7,2,300,0,0.27,PROD-2023087152
729,538,1,2,800,6,0.75,PROD-2024068235
730,107,5,3,800,2,0.25,PROD-2023046341
731,578,10,3,267,2,1.03,PROD-2024079852
732,610,1,2,800,7,0.91,PROD-2024095739
733,603,4,3,1052,9,0.88,PROD-2024089732
734,139,10,1,139,0,0.24,PROD-2023056969
735,609,3,3,800,7,0.92,PROD-2024086443
736,17,14,2,250,2,1.16,PROD-2023015190
737,174,6,2,2165,5,0.26,PROD-2023063421
738,491,15,2,612,4,0.69,PROD-2024053035
739,166,2,1,800,8,1.12,PROD-2023067158
740,145,1,3,1094,4,0.4,PROD-2023051965
741,111,11,1,195,0,0.19,PROD-2023044570
742,597,1,1,1087,10,0.97,PROD-2024082977
743,24,11,2,96,0,0.29,PROD-2023013831
744,25,7,2,300,2,0.71,PROD-2023012867
745,505,15,1,1764,15,0.9,PROD-2024052905
746,470,1,1,1221,7,0.64,PROD-2024042613
747,272,12,2,350,2,0.72,PROD-2023098370
748,674,9,3,1002,4,0.48,PROD-2024115313
749,561,1,2,800,7,0.97,PROD-2024071318
750,614,8,1,739,6,0.84,PROD-2024093276
751,623,15,2,600,6,1.08,PROD-2024096170
752,626,7,2,319,1,0.51,PROD-2024095886
753,310,7,2,816,8,0.99,PROD-2023118216
754,140,11,3,350,3,0.99,PROD-2023052437
755,443,15,3,673,2,0.42,PROD-2024031292
756,196,9,1,752,6,0.84,PROD-2023075335
757,588,15,1,954,7,0.77,PROD-2024081351
758,303,5,2,936,7,0.83,PROD-2023106099
759,226,7,3,499,4,0.83,PROD-2023087129
760,328,4,1,1846,10,0.59,PROD-2023115033
761,250,5,3,2745,21,0.8,PROD-2023094556
762,530,5,3,1217,11,0.98,PROD-2024061788
763,237,3,2,1851,10,0.56,PROD-2023087591
764,647,10,2,350,1,0.31,PROD-2024105206
765,53,16,3,1040,1,0.16,PROD-2023024942
766,242,3,1,948,9,0.95,PROD-2023088877
767,94,5,3,1307,2,0.16,PROD-2023046687
768,160,5,3,873,10,1.2,PROD-2023065545
769,377,14,2,250,2,0.99,PROD-2024018170
770,576,16,3,1088,4,0.38,PROD-2024071698
771,611,14,3,169,0,0.59,PROD-2024099381
772,554,1,1,4021,30,0.75,PROD-2024073396
773,414,14,2,40,0,0.97,PROD-2024027801
774,560,1,1,800,8,1.1,PROD-2024074750
775,407,6,2,800,4,0.59,PROD-2024022390
776,433,15,2,1077,12,1.16,PROD-2024033840
777,718,11,2,350,2,0.68,PROD-2024124342
778,244,4,1,800,4,0.61,PROD-2023094111
779,91,11,2,350,1,0.42,PROD-2023043237
780,454,16,2,2896,31,1.08,PROD-2024032347
781,692,7,3,1188,13,1.17,PROD-2024113097
782,317,7,1,300,2,0.96,PROD-2023113172
783,535,16,3,2191,4,0.21,PROD-2024063720
784,398,15,2,1578,13,0.87,PROD-2024021705
785,656,8,2,2024,21,1.06,PROD-2024107538
786,362,6,2,1633,2,0.17,PROD-2023128424
787,459,11,1,60,0,0.96,PROD-2024047098
788,425,16,1,797,7,0.95,PROD-2024026572
789,729,5,2,1244,8,0.68,PROD-2024126304
790,22,9,2,300,3,1.03,PROD-2023018548
791,257,14,2,250,0,0.26,PROD-2023099340
792,250,7,2,1182,13,1.13,PROD-2023094879
793,370,12,1,85,0,0.74,PROD-2024012814
794,141,5,2,800,7,0.89,PROD-2023057798
795,601,2,2,800,5,0.7,PROD-2024082034
796,676,12,2,350,2,0.83,PROD-2024114428
797,617,15,3,600,7,1.19,PROD-2024093637
798,174,12,1,350,4,1.18,PROD-2023069413
799,394,9,1,300,0,0.25,PROD-2024013554
800,624,13,1,40,0,1.01,PROD-2024096478
801,705,14,2,222,2,1.17,PROD-2024122435
802,620,7,1,2500,23,0.94,PROD-2024092645
803,374,14,1,78,0,0.72,PROD-2024014195
804,195,15,2,600,4,0.83,PROD-2023078686
805,30,15,3,1444,11,0.77,PROD-2023015982
806,353,6,2,800,7,0.89,PROD-2023126991
807,354,15,2,2396,22,0.92,PROD-2023127173
808,684,4,1,3575,20,0.58,PROD-2024112691
809,557,9,1,614,5,0.94,PROD-2024071707
810,453,9,1,300,1,0.54,PROD-2024038857
811,620,12,3,60,0,0.81,PROD-2024098280
812,555,2,2,800,9,1.18,PROD-2024073829
813,366,5,1,1155,2,0.2,PROD-2024013137
814,266,2,1,800,2,0.34,PROD-2023094784
815,450,14,2,250,2,1.19,PROD-2024036097
816,718,11,1,350,2,0.85,PROD-2024124155
817,246,13,3,40,0,1.15,PROD-2023096826
818,523,7,1,686,5,0.8,PROD-2024068399
819,192,4,3,2326,25,1.11,PROD-2023072082
820,387,3,1,955,11,1.16,PROD-2024013649
821,640,8,2,944,1,0.16,PROD-2024104478
822,538,9,3,326,3,1.0,PROD-2024068028
823,610,1,3,800,1,0.2,PROD-2024092910
824,599,4,3,800,5,0.67,PROD-2024085023
825,271,3,1,800,1,0.19,PROD-2023092879
826,726,10,1,350,3,0.95,PROD-2024127428
827,477,5,1,800,4,0.5,PROD-2024041767
828,114,7,2,300,3,1.02,PROD-2023047841
829,257,6,3,2814,25,0.9,PROD-2023092457
830,692,8,1,496,5,1.03,PROD-2024116870
831,683,16,1,600,4,0.81,PROD-2024113219
832,113,4,2,928,9,0.97,PROD-2023044769
833,661,10,3,350,3,0.92,PROD-2024101133
834,385,4,1,800,3,0.38,PROD-2024016038
835,602,16,2,2301,16,0.72,PROD-2024081364
836,82,15,2,2754,15,0.58,PROD-2023038138
837,46,1,2,955,9,0.98,PROD-2023026152
838,18,12,2,350,1,0.52,PROD-2023013690
839,160,1,3,999,4,0.42,PROD-2023064867
840,508,7,1,300,2,0.84,PROD-2024055840
841,541,9,2,300,1,0.42,PROD-2024065286
842,415,6,3,1275,14,1.17,PROD-2024022078
843,12,6,1,1220,11,0.91,PROD-2023015347
844,437,9,3,957,6,0.72,PROD-2024032974
845,177,1,3,1253,4,0.32,PROD-2023065367
846,125,2,3,800,6,0.75,PROD-2023055744
847,648,11,2,350,3,0.99,PROD-2024105949
848,551,13,3,191,0,0.52,PROD-2024077472
849,112,4,3,800,7,0.92,PROD-2023045935
850,340,8,2,508,2,0.43,PROD-2023122934
851,44,12,3,273,0,0.3,PROD-2023022524
852,437,2,2,800,7,0.9,PROD-2024038858
853,121,16,1,2205,21,0.98,PROD-2023052397
854,192,7,2,374,2,0.71,PROD-2023078220
855,671,11,2,60,0,0.85,PROD-2024112888
856,347,8,1,310,2,0.78,PROD-2023126284
857,153,15,2,600,6,1.12,PROD-2023063413
858,623,2,2,800,7,0.97,PROD-2024094407
859,614,8,2,637,7,1.16,PROD-2024097770
860,78,11,2,302,3,1.05,PROD-2023034567
861,496,2,1,800,9,1.16,PROD-2024058550
862,566,10,3,312,3,1.05,PROD-2024074503
863,649,8,2,946,5,0.56,PROD-2024101833
864,538,13,3,250,2,1.17,PROD-2024064475
865,625,12,3,60,0,0.78,PROD-2024094117
866,98,15,3,607,4,0.69,PROD-2023042373
867,704,15,3,6268,23,0.37,PROD-2024126250
868,54,11,1,186,1,0.8,PROD-2023025970
869,166,1,3,800,3,0.49,PROD-2023061178
870,541,10,2,88,0,0.68,PROD-2024066664
871,273,15,1,600,2,0.43,PROD-2023093180
872,242,13,2,250,1,0.5,PROD-2023087667
873,463,7,1,570,6,1.13,PROD-2024047433
874,707,8,1,1421,15,1.07,PROD-2024123902
875,3,6,2,800,5,0.68,PROD-2023013017
876,535,9,2,524,2,0.53,PROD-2024066749
877,610,1,1,800,8,1.05,PROD-2024098411
878,272,9,2,306,0,0.19,PROD-2023095850
879,630,14,2,250,0,0.37,PROD-2024099914
880,148,16,2,707,3,0.45,PROD-2023051054
881,95,16,1,687,2,0.3,PROD-2023042202
882,420,7,3,941,9,0.99,PROD-2024029237
883,586,9,2,669,2,0.36,PROD-2024083099
884,694,14,1,250,2,1.07,PROD-2024115014
885,293,7,1,452,3,0.7,PROD-2023104837
886,438,11,1,350,3,0.89,PROD-2024034036
887,284,16,1,4579,14,0.32,PROD-2023106058
888,75,10,1,350,2,0.6,PROD-2023038187
889,224,7,1,415,4,1.11,PROD-2023087616
890,458,5,3,1026,7,0.72,PROD-2024043697
891,551,4,2,1311,8,0.62,PROD-2024071989
892,77,15,3,2388,20,0.85,PROD-2023038878
893,165,14,2,40,0,0.88,PROD-2023065810
894,24,13,3,148,0,0.34,PROD-2023016735
895,337,15,3,1149,3,0.27,PROD-2023122486
896,548,16,1,2448,27,1.11,PROD-2024071848
897,10,14,1,74,0,0.38,PROD-2023014252
898,555,7,2,509,2,0.56,PROD-2024074647
899,617,14,2,142,0,0.65,PROD-2024096378
900,24,13,2,94,0,0.17,PROD-2023012414
901,343,14,2,50,0,0.34,PROD-2023122213
902,107,5,3,800,8,1.11,PROD-2023046414
903,672,7,3,300,0,0.17,PROD-2024116685
904,564,9,2,300,1,0.39,PROD-2024072651
905,223,1,2,1166,13,1.13,PROD-2023086314
906,680,11,2,350,1,0.31,PROD-2024115671
907,721,14,2,41,0,1.17,PROD-2024124416
908,460,16,3,600,3,0.64,PROD-2024043437
909,141,12,3,75,0,0.97,PROD-2023054265
910,502,7,3,521,4,0.92,PROD-2024059717
911,69,8,3,780,7,0.92,PROD-2023037657
912,467,7,2,528,3,0.7,PROD-2024042604
913,385,8,1,351,3,0.86,PROD-2024013949
914,387,6,3,800,9,1.15,PROD-2024014205
915,718,8,1,300,2,0.84,PROD-2024127967
916,364,1,1,3884,41,1.06,PROD-2023122566
917,459,14,2,250,2,1.13,PROD-2024044826
918,136,10,3,280,1,0.63,PROD-2023053652
919,78,2,2,2503,22,0.89,PROD-2023031479
920,485,7,1,652,5,0.84,PROD-2024046726
921,380,12,1,350,2,0.8,PROD-2024011076
922,466,3,2,1707,20,1.2,PROD-2024048255
923,695,4,2,800,5,0.69,PROD-2024112365
924,414,14,1,40,0,0.68,PROD-2024022643
925,398,3,2,1724,3,0.18,PROD-2024026878
926,653,12,2,317,3,1.02,PROD-2024108325
927,652,1,3,800,1,0.2,PROD-2024102716
928,379,7,2,300,0,0.26,PROD-2024011103
929,537,8,3,300,2,0.95,PROD-2024069490
930,164,2,2,800,6,0.76,PROD-2023066722
931,704,7,1,571,6,1.14,PROD-2024123631
932,521,5,1,800,9,1.13,PROD-2024064269
933,433,16,2,1853,14,0.76,PROD-2024032033
934,463,15,2,852,3,0.45,PROD-2024041225
935,242,4,2,1486,15,1.04,PROD-2023084860
936,90,4,1,800,6,0.8,PROD-2023036076
937,533,2,2,1362,10,0.78,PROD-2024065993
938,307,8,1,300,2,0.84,PROD-2023114046
939,263,7,3,362,2,0.64,PROD-2023097226
940,29,6,2,1351,8,0.63,PROD-2023012678
941,97,9,2,1064,10,0.97,PROD-2023045586
942,516,7,2,1698,16,0.95,PROD-2024058221
943,596,8,3,300,1,0.59,PROD-2024088262
944,293,9,1,533,2,0.4,PROD-2023102115
945,601,8,3,300,0,0.27,PROD-2024087632
946,488,2,3,800,8,1.0,PROD-2024053265
947,692,7,2,363,2,0.67,PROD-2024118049
948,129,10,3,347,2,0.67,PROD-2023053685
949,196,8,2,621,2,0.41,PROD-2023074342
950,222,16,1,600,0,0.16,PROD-2023082341
951,35,16,1,838,9,1.12,PROD-2023029575
952,611,7,1,369,3,0.97,PROD-2024092107
953,551,10,2,147,0,0.24,PROD-2024073117
954,85,1,1,820,6,0.83,PROD-2023036005
955,347,2,2,887,6,0.74,PROD-2023126133
956,707,12,3,350,2,0.61,PROD-2024125490
957,328,16,1,600,4,0.68,PROD-2023114049
958,135,16,3,1239,5,0.42,PROD-2023059831
959,703,7,1,300,2,0.97,PROD-2024121143
960,316,1,3,2460,23,0.94,PROD-2023111707
961,577,3,3,800,5,0.69,PROD-2024076947
962,714,9,2,921,3,0.35,PROD-2024125720
963,681,5,1,2587,8,0.34,PROD-2024116072
964,361,12,3,333,3,1.14,PROD-2023127327
965,611,5,3,3597,29,0.81,PROD-2024095787
966,213,13,2,250,1,0.79,PROD-2023083156
967,713,14,1,171,1,0.88,PROD-2024128522
968,342,5,1,800,7,0.94,PROD-2023124858
969,134,11,3,350,3,1.13,PROD-2023058170
970,391,5,1,800,4,0.58,PROD-2024014945
971,170,1,1,1393,6,0.47,PROD-2023065532
972,701,1,2,1810,11,0.61,PROD-2024126896
973,150,7,1,300,2,0.75,PROD-2023051333
974,353,16,3,2549,17,0.69,PROD-2023126278
975,481,16,2,961,7,0.77,PROD-2024041752
976,276,12,1,293,1,0.44,PROD-2023103517
977,425,10,2,280,1,0.59,PROD-2024023160
978,13,10,3,64,0,1.17,PROD-2023015520
979,184,16,3,600,1,0.26,PROD-2023075805
980,414,15,2,4813,20,0.43,PROD-2024028466
981,169,2,2,800,3,0.4,PROD-2023069037
982,176,3,3,1802,10,0.57,PROD-2023061293
983,186,1,2,800,5,0.72,PROD-2023073116
984,571,12,1,244,0,0.3,PROD-2024071266
985,718,15,1,600,1,0.33,PROD-2024128742
986,504,15,3,600,4,0.82,PROD-2024053276
987,523,2,3,800,3,0.48,PROD-2024066136
988,271,4,1,800,2,0.3,PROD-2023093965
989,383,7,1,395,2,0.69,PROD-2024012695
990,579,3,2,800,2,0.37,PROD-2024086246
991,121,13,3,207,1,0.96,PROD-2023053859
992,463,8,3,405,1,0.39,PROD-2024049108
993,494,12,1,100,0,0.42,PROD-2024055389
994,730,1,1,1071,11,1.07,PROD-2024121948
995,51,16,3,600,4,0.7,PROD-2023022334
996,538,3,2,1145,8,0.76,PROD-2024065440
997,505,15,3,2287,7,0.33,PROD-2024053688
998,153,8,1,978,3,0.35,PROD-2023063891
999,268,7,3,992,4,0.47,PROD-2023097474
1000,721,15,1,2216,16,0.75,PROD-2024122328
1001,562,2,1,1085,2,0.25,PROD-2024079339
1002,179,15,2,1272,14,1.13,PROD-2023062817
1003,592,10,1,350,2,0.62,PROD-2024086210
1004,297,10,3,350,3,1.05,PROD-2023102321
1005,252,5,2,800,4,0.53,PROD-2023095946
1006,255,16,2,1427,4,0.31,PROD-2023091456
1007,308,15,3,923,3,0.43,PROD-2023119452
1008,34,8,3,675,5,0.82,PROD-2023029067
1009,585,6,2,1757,5,0.32,PROD-2024083868
1010,302,5,3,3227,28,0.87,PROD-2023108412
1011,51,16,1,600,4,0.67,PROD-2023029439
1012,287,9,2,1795,12,0.7,PROD-2023108175
1013,571,4,2,800,2,0.3,PROD-2024071825
1014,317,10,1,350,0,0.15,PROD-2023115039
1015,125,5,1,1429,9,0.63,PROD-2023054984
1016,583,2,2,800,4,0.55,PROD-2024086954
1017,264,16,3,600,4,0.69,PROD-2023098971
1018,246,4,1,800,8,1.11,PROD-2023096196
1019,526,16,2,600,2,0.39,PROD-2024066445
1020,321,10,1,225,1,0.67,PROD-2023111610
1021,119,2,1,800,7,0.91,PROD-2023045768
1022,132,4,3,800,4,0.61,PROD-2023055742
1023,44,2,3,800,4,0.55,PROD-2023022716
1024,673,2,3,800,9,1.14,PROD-2024119593
1025,156,10,1,73,0,0.86,PROD-2023061719
1026,398,15,2,1239,7,0.57,PROD-2024025585
1027,346,14,3,144,1,0.75,PROD-2023126786
1028,165,11,1,207,1,0.84,PROD-2023068447
1029,707,3,2,1390,14,1.06,PROD-2024125021
1030,157,8,2,407,0,0.23,PROD-2023061372
1031,482,9,1,300,1,0.49,PROD-2024046408
1032,489,12,2,123,0,0.63,PROD-2024055821
1033,121,7,2,941,2,0.27,PROD-2023057858
1034,336,11,2,350,3,1.06,PROD-2023125266
1035,302,5,3,4475,35,0.79,PROD-2023109324
1036,357,1,3,800,7,0.97,PROD-2023129043
1037,131,9,1,1768,11,0.66,PROD-2023059055
1038,141,6,3,800,7,0.93,PROD-2023059441
1039,274,13,1,250,2,1.0,PROD-2023105691
1040,8,1,3,1134,4,0.38,PROD-2023011031
1041,633,15,1,600,2,0.39,PROD-2024092976
1042,163,16,3,2829,33,1.17,PROD-2023066245
1043,323,16,3,1900,16,0.87,PROD-2023114210
1044,515,2,3,800,1,0.21,PROD-2024054765
1045,461,15,3,5974,67,1.13,PROD-2024044119
1046,383,2,2,800,2,0.26,PROD-2024015084
1047,200,2,2,1058,2,0.26,PROD-2023077048
1048,645,8,3,814,7,0.96,PROD-2024109435
1049,430,16,3,600,6,1.1,PROD-2024039936
1050,320,2,1,800,5,0.72,PROD-2023116979
1051,176,13,3,141,1,0.74,PROD-2023064740
1052,391,13,1,250,2,0.82,PROD-2024013181
1053,551,5,2,1931,15,0.8,PROD-2024073347
1054,631,14,3,40,0,0.99,PROD-2024099839
1055,644,9,2,538,4,0.76,PROD-2024101638
1056,236,12,2,92,0,0.44,PROD-2023088026
1057,314,16,2,4967,55,1.11,PROD-2023111660
1058,678,11,1,350,3,1.04,PROD-2024112104
1059,424,14,3,250,1,0.72,PROD-2024028859
1060,607,1,1,800,4,0.55,PROD-2024089811
1061,521,9,3,355,3,1.07,PROD-2024065200
1062,243,14,2,243,1,0.77,PROD-2023082966
1063,89,11,3,350,0,0.19,PROD-2023036620
1064,318,3,2,2675,16,0.61,PROD-2023113871
1065,10,11,2,240,1,0.63,PROD-2023011241
1066,599,14,3,143,0,0.68,PROD-2024081761
1067,175,11,3,350,1,0.5,PROD-2023065938
1068,194,12,1,350,0,0.17,PROD-2023073643
1069,465,9,3,300,3,1.12,PROD-2024043944
1070,666,5,2,1168,11,1.02,PROD-2024103592
1071,387,1,1,979,10,1.03,PROD-2024013753
1072,100,6,2,900,8,0.92,PROD-2023043411
1073,93,14,1,193,0,0.28,PROD-2023045364
1074,673,2,1,800,7,0.91,PROD-2024117286
1075,359,1,1,814,4,0.59,PROD-2023128194
1076,492,8,2,1015,6,0.61,PROD-2024058620
1077,56,8,2,1966,16,0.84,PROD-2023029338
1078,389,8,3,328,0,0.18,PROD-2024014091
1079,557,4,3,800,9,1.15,PROD-2024076429
1080,678,4,3,2157,9,0.45,PROD-2024111998
1081,173,11,3,60,0,0.72,PROD-2023065252
1082,695,11,3,350,4,1.15,PROD-2024119256
1083,647,10,2,243,2,0.88,PROD-2024107562
1084,560,9,1,483,3,0.74,PROD-2024079151
1085,68,15,2,600,3,0.56,PROD-2023031318
1086,175,13,2,155,1,1.02,PROD-2023061033
1087,136,13,3,250,0,0.24,PROD-2023051210
1088,582,7,1,300,3,1.04,PROD-2024088715
1089,427,15,3,600,6,1.07,PROD-2024039493
1090,462,8,1,1246,4,0.36,PROD-2024045098
1091,208,14,1,250,1,0.66,PROD-2023071780
1092,391,15,1,2950,10,0.35,PROD-2024011926
1093,277,10,3,350,2,0.81,PROD-2023104782
1094,75,12,3,151,0,0.32,PROD-2023035230
1095,441,6,3,800,4,0.54,PROD-2024036734
1096,393,4,3,1756,16,0.96,PROD-2024018900
1097,327,16,1,2284,25,1.11,PROD-2023113862
1098,142,5,2,905,5,0.61,PROD-2023058531
