procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
1521,395,16,1,50,110.84,5542.0,17,412,98.8,PO-2024-567420
1522,472,15,2,50,198.12,9906.0,12,484,98.8,PO-2024-437643
1523,103,13,2,50,1556.41,77820.5,18,121,97.3,PO-2023-364717
1524,238,5,5,50,973.29,48664.5,14,252,96.3,PO-2023-407189
1525,605,9,3,50,112.66,5633.0,11,616,96.7,PO-2024-500740
1526,380,2,2,50,649.73,32486.5,10,390,97.9,PO-2024-992209
1527,66,13,6,50,1681.12,84056.0,11,77,95.2,PO-2023-698455
1528,730,2,1,70,582.65,40785.5,10,731,98.7,PO-2024-686315
1529,128,1,2,50,613.13,30656.5,8,136,96.5,PO-2023-151417
1530,297,10,4,50,1648.38,82419.0,17,314,99.3,PO-2023-375718
1531,606,14,7,50,574.76,28738.0,14,620,93.9,PO-2024-404776
1532,583,11,1,50,1124.87,56243.5,18,601,99.0,PO-2024-303897
1533,216,9,2,50,115.97,5798.5,10,226,98.5,PO-2023-843097
1534,621,2,6,50,641.51,32075.5,12,633,94.2,PO-2024-854672
1535,626,6,7,50,557.48,27874.0,13,639,93.5,PO-2024-939742
1536,70,3,4,50,465.69,23284.5,17,87,96.7,PO-2023-272975
1537,514,5,2,50,1060.8,53040.0,14,528,98.8,PO-2024-798146
1538,391,12,5,50,280.0,14000.0,7,398,95.7,PO-2024-163696
1539,5,11,2,50,1024.56,51228.0,15,20,97.0,PO-2023-518504
1540,339,7,5,50,726.7,36335.0,17,356,94.1,PO-2023-980957
1541,460,2,6,57,602.66,34351.62,10,470,94.8,PO-2024-475083
1542,287,6,4,59,524.22,30928.98,8,295,98.3,PO-2023-814711
1543,332,11,2,50,1175.79,58789.5,14,346,97.6,PO-2023-648793
1544,373,13,4,50,1709.47,85473.5,18,391,97.5,PO-2024-421037
1545,711,6,7,50,471.46,23573.0,13,724,95.7,PO-2024-753269
1546,715,5,2,50,887.77,44388.5,17,731,96.2,PO-2024-178961
1547,437,1,3,118,666.97,78702.46,16,453,98.6,PO-2024-786708
1548,495,7,2,50,651.21,32560.5,14,509,95.4,PO-2024-494587
1549,227,5,5,50,942.14,47107.0,16,243,97.3,PO-2023-920199
1550,233,4,7,51,346.64,17678.64,12,245,93.8,PO-2023-323420
1551,192,11,5,50,1057.85,52892.5,12,204,96.8,PO-2023-897984
1552,578,10,3,50,1411.12,70556.0,9,587,98.8,PO-2024-704485
1553,573,16,4,65,119.51,7768.15,18,591,96.6,PO-2024-684413
1554,265,1,3,50,682.81,34140.5,18,283,96.9,PO-2023-176993
1555,723,16,1,87,107.35,9339.45,17,731,98.3,PO-2024-826239
1556,643,5,7,50,1010.39,50519.5,9,652,96.0,PO-2024-677312
1557,340,14,7,50,624.61,31230.5,5,345,94.7,PO-2023-159708
1558,57,4,3,50,371.99,18599.5,18,75,98.3,PO-2023-588885
1559,363,9,1,50,115.77,5788.5,9,372,95.9,PO-2023-783377
1560,270,3,4,50,441.66,22083.0,7,277,96.4,PO-2023-915134
1561,279,12,3,50,314.36,15718.0,15,294,97.1,PO-2023-178055
1562,342,10,1,50,1461.43,73071.5,7,349,98.3,PO-2023-210967
1563,409,16,6,140,120.1,16814.0,7,416,95.8,PO-2024-170851
1564,497,15,1,50,236.69,11834.5,16,513,97.3,PO-2024-724363
1565,432,13,3,50,1538.4,76920.0,12,444,99.6,PO-2024-219981
1566,716,4,2,67,352.55,23620.85,17,731,95.0,PO-2024-899678
1567,569,10,5,50,1692.49,84624.5,17,586,96.5,PO-2024-317944
1568,715,5,6,50,910.02,45501.0,10,725,94.2,PO-2024-505930
1569,649,8,4,50,459.82,22991.0,16,665,96.6,PO-2024-272210
1570,566,14,4,50,569.57,28478.5,10,576,96.8,PO-2024-482123
1571,57,12,5,50,296.65,14832.5,9,66,96.1,PO-2023-485379
1572,566,10,4,50,1522.22,76111.0,8,574,98.2,PO-2024-279408
1573,372,9,5,50,107.63,5381.5,16,388,93.6,PO-2024-869617
1574,560,15,5,66,209.05,13797.3,11,571,95.5,PO-2024-318146
1575,448,8,7,50,489.44,24472.0,12,460,95.9,PO-2024-844457
1576,526,6,7,50,555.93,27796.5,9,535,96.0,PO-2024-471084
1577,718,11,5,50,1041.65,52082.5,14,731,95.2,PO-2024-711903
1578,295,14,3,50,590.22,29511.0,14,309,98.0,PO-2023-104692
1579,315,10,3,50,1525.14,76257.0,12,327,99.8,PO-2023-154795
1580,644,11,4,50,1135.38,56769.0,16,660,97.6,PO-2024-393654
1581,39,3,7,126,395.62,49848.12,14,53,95.5,PO-2023-428220
1582,189,11,5,50,1195.48,59774.0,12,201,95.2,PO-2023-578536
1583,441,13,1,50,1447.55,72377.5,11,452,97.0,PO-2024-740004
1584,343,9,4,50,101.16,5058.0,18,361,98.1,PO-2023-923297
1585,38,13,7,50,1522.12,76106.0,5,43,95.7,PO-2023-758580
1586,133,15,4,76,227.43,17284.68,9,142,97.9,PO-2023-133200
1587,690,11,6,50,1065.37,53268.5,12,702,95.1,PO-2024-937419
1588,701,8,6,50,412.1,20605.0,14,715,94.4,PO-2024-450884
1589,49,11,2,50,1143.51,57175.5,10,59,97.0,PO-2023-283037
1590,668,5,5,50,1019.02,50951.0,11,679,96.3,PO-2024-500823
1591,664,14,7,50,611.68,30584.0,8,672,94.2,PO-2024-853862
1592,34,11,1,50,1037.59,51879.5,14,48,96.6,PO-2023-994433
1593,697,11,4,50,1042.41,52120.5,8,705,96.4,PO-2024-726390
1594,112,13,3,50,1636.78,81839.0,15,127,98.5,PO-2023-865593
1595,463,15,5,50,236.17,11808.5,10,473,94.8,PO-2024-792854
1596,32,2,3,87,625.03,54377.61,16,48,98.8,PO-2023-984298
1597,513,10,7,50,1584.2,79210.0,8,521,96.7,PO-2024-898810
1598,728,4,6,74,370.85,27442.9,7,731,94.3,PO-2024-850250
1599,58,15,4,50,210.17,10508.5,9,67,99.9,PO-2023-699095
1600,269,8,6,50,461.3,23065.0,12,281,96.5,PO-2023-890693
1601,202,2,5,50,642.53,32126.5,8,210,93.8,PO-2023-736734
1602,350,2,4,77,599.37,46151.49,7,357,98.2,PO-2023-739799
1603,163,1,6,50,702.49,35124.5,10,173,96.5,PO-2023-395524
1604,339,7,6,50,645.25,32262.5,11,350,96.3,PO-2023-206945
1605,529,11,5,50,1173.54,58677.0,11,540,93.7,PO-2024-988035
1606,614,6,6,50,506.52,25326.0,13,627,94.6,PO-2024-805050
1607,482,13,3,50,1630.86,81543.0,9,491,96.5,PO-2024-850870
1608,437,4,3,53,368.17,19513.01,11,448,99.3,PO-2024-638625
1609,286,16,2,155,127.01,19686.55,13,299,96.1,PO-2023-697975
1610,401,15,1,61,220.35,13441.35,9,410,96.8,PO-2024-136521
1611,712,15,6,50,201.04,10052.0,6,718,96.2,PO-2024-701636
1612,453,16,2,89,124.81,11108.09,14,467,98.7,PO-2024-976682
1613,172,6,7,53,537.31,28477.43,11,183,95.5,PO-2023-131069
1614,231,7,7,50,613.44,30672.0,11,242,95.2,PO-2023-218221
1615,6,14,2,50,652.71,32635.5,9,15,98.1,PO-2023-375308
1616,636,6,7,50,476.52,23826.0,14,650,94.2,PO-2024-914082
1617,570,16,7,73,124.68,9101.64,13,583,96.8,PO-2024-607907
1618,319,10,4,50,1617.27,80863.5,16,335,98.4,PO-2023-237782
1619,704,8,2,137,488.76,66960.12,8,712,98.1,PO-2024-507542
1620,364,2,5,50,658.28,32914.0,16,380,93.6,PO-2023-121856
1621,140,8,7,50,426.32,21316.0,11,151,93.4,PO-2023-111292
1622,194,12,2,50,297.06,14853.0,8,202,97.4,PO-2023-128442
1623,689,14,5,50,582.05,29102.5,16,705,96.3,PO-2024-502380
1624,42,6,5,51,554.9,28299.9,14,56,94.3,PO-2023-373595
1625,46,5,5,112,912.84,102238.08,12,58,97.2,PO-2023-792528
1626,102,13,4,50,1547.61,77380.5,16,118,99.4,PO-2023-828750
1627,350,1,6,50,678.51,33925.5,8,358,96.7,PO-2023-871197
1628,523,12,4,50,308.13,15406.5,7,530,96.4,PO-2024-640924
1629,555,5,1,50,1007.12,50356.0,18,573,98.2,PO-2024-225814
1630,731,14,6,50,650.18,32509.0,14,731,95.1,PO-2024-800974
1631,623,11,2,50,992.77,49638.5,10,633,95.5,PO-2024-185498
1632,510,1,6,50,586.67,29333.5,12,522,97.3,PO-2024-899065
1633,426,13,1,50,1556.16,77808.0,16,442,97.2,PO-2024-357619
1634,619,9,6,50,117.64,5882.0,14,633,96.4,PO-2024-982564
1635,100,3,5,50,403.88,20194.0,9,109,94.2,PO-2023-152965
1636,153,16,7,76,108.07,8213.32,5,158,94.1,PO-2023-644273
1637,486,3,3,75,450.67,33800.25,12,498,96.6,PO-2024-614650
1638,14,13,5,50,1644.66,82233.0,8,22,95.2,PO-2023-367817
1639,275,16,5,141,107.33,15133.53,7,282,96.7,PO-2023-248091
1640,641,4,6,56,391.38,21917.28,14,655,93.9,PO-2024-837466
1641,8,8,7,50,427.11,21355.5,9,17,93.6,PO-2023-388351
1642,45,6,7,50,459.58,22979.0,6,51,95.1,PO-2023-919125
1643,358,13,6,50,1711.01,85550.5,6,364,94.8,PO-2023-616103
1644,212,5,6,50,925.49,46274.5,8,220,97.7,PO-2023-162158
1645,149,9,7,50,115.51,5775.5,14,163,93.6,PO-2023-841562
1646,221,16,7,139,116.67,16217.13,8,229,93.9,PO-2023-464300
1647,567,14,5,50,601.02,30051.0,9,576,96.5,PO-2024-149154
1648,581,16,1,50,112.73,5636.5,9,590,98.0,PO-2024-822343
1649,197,14,4,50,619.34,30967.0,11,208,97.5,PO-2023-185284
1650,704,7,1,50,663.2,33160.0,17,721,95.7,PO-2024-272101
1651,727,15,1,67,238.31,15966.77,9,731,96.6,PO-2024-579263
1652,403,2,7,50,593.56,29678.0,9,412,95.8,PO-2024-767036
1653,721,14,3,50,576.25,28812.5,9,730,99.3,PO-2024-234080
1654,118,14,1,50,580.33,29016.5,18,136,96.8,PO-2023-763734
1655,90,7,7,50,633.83,31691.5,9,99,96.6,PO-2023-495288
1656,627,12,5,50,336.65,16832.5,16,643,94.8,PO-2024-718555
1657,654,12,2,50,279.85,13992.5,15,669,95.9,PO-2024-713894
1658,133,15,5,77,207.9,16008.3,18,151,95.8,PO-2023-871003
1659,417,11,5,50,1050.63,52531.5,14,431,96.9,PO-2024-790710
1660,195,16,7,81,116.46,9433.26,9,204,96.9,PO-2023-811865
1661,644,6,1,50,492.87,24643.5,10,654,97.8,PO-2024-715304
1662,347,12,1,50,326.16,16308.0,12,359,95.9,PO-2023-397273
1663,353,16,3,173,114.8,19860.4,12,365,98.0,PO-2023-641916
1664,75,12,1,50,321.47,16073.5,9,84,96.8,PO-2023-837475
1665,18,8,5,50,459.97,22998.5,13,31,94.7,PO-2023-433449
1666,330,16,7,90,118.17,10635.3,8,338,96.5,PO-2023-362146
1667,724,11,2,50,1078.41,53920.5,15,731,96.0,PO-2024-180153
1668,260,15,2,65,200.06,13003.9,13,273,97.6,PO-2023-747447
1669,562,15,4,116,219.43,25453.88,16,578,96.8,PO-2024-608447
1670,298,9,4,50,103.15,5157.5,14,312,98.9,PO-2023-479636
1671,663,10,3,50,1446.76,72338.0,8,671,96.8,PO-2024-432752
1672,488,7,7,50,600.8,30040.0,8,496,96.3,PO-2024-810305
1673,170,8,2,50,418.75,20937.5,11,181,96.7,PO-2023-289192
1674,633,1,2,50,700.48,35024.0,9,642,95.0,PO-2024-411974
1675,237,14,1,50,593.04,29652.0,14,251,95.7,PO-2023-807568
1676,451,1,1,50,616.88,30844.0,10,461,97.9,PO-2024-733477
1677,168,14,5,50,619.66,30983.0,14,182,97.3,PO-2023-319925
1678,130,10,2,50,1445.5,72275.0,7,137,96.9,PO-2023-655161
1679,384,13,2,50,1542.26,77113.0,12,396,97.5,PO-2024-672598
1680,565,5,7,50,1069.01,53450.5,8,573,93.5,PO-2024-191865
1681,644,11,5,50,1151.16,57558.0,12,656,97.0,PO-2024-862588
1682,508,6,1,50,491.39,24569.5,15,523,97.8,PO-2024-822544
1683,684,11,5,50,1130.96,56548.0,8,692,95.6,PO-2024-204554
1684,132,16,7,59,119.62,7057.58,7,139,95.1,PO-2023-621054
1685,13,10,7,50,1574.51,78725.5,9,22,93.4,PO-2023-773737
1686,731,14,1,50,573.29,28664.5,17,731,99.2,PO-2024-881406
1687,627,2,6,58,586.21,34000.18,8,635,97.0,PO-2024-304961
1688,409,8,2,50,473.49,23674.5,18,427,95.2,PO-2024-724730
1689,563,13,4,50,1398.29,69914.5,7,570,99.2,PO-2024-692557
1690,676,13,6,50,1453.85,72692.5,7,683,94.9,PO-2024-305494
1691,347,12,7,50,323.55,16177.5,5,352,96.4,PO-2023-742681
1692,443,5,6,115,1022.87,117630.05,12,455,94.7,PO-2024-494453
1693,664,7,2,50,641.26,32063.0,10,674,94.8,PO-2024-640824
1694,283,11,6,50,1083.41,54170.5,7,290,95.0,PO-2023-603443
1695,685,8,5,50,463.63,23181.5,7,692,97.2,PO-2024-224603
1696,40,14,2,50,663.94,33197.0,12,52,96.8,PO-2023-950583
1697,250,16,5,50,115.07,5753.5,16,266,97.4,PO-2023-152271
1698,447,6,2,52,466.7,24268.4,15,462,98.1,PO-2024-791058
1699,361,4,2,50,330.46,16523.0,11,372,96.0,PO-2023-753772
1700,602,15,3,50,197.33,9866.5,13,615,98.4,PO-2024-759039
1701,387,8,7,50,423.04,21152.0,13,400,93.7,PO-2024-194397
1702,319,5,7,50,972.98,48649.0,14,333,94.3,PO-2023-546932
1703,584,6,4,54,550.98,29752.92,8,592,99.4,PO-2024-150663
1704,632,5,1,50,933.42,46671.0,7,639,98.5,PO-2024-589444
1705,320,3,4,68,397.2,27009.6,9,329,96.8,PO-2023-507856
1706,58,13,2,50,1545.9,77295.0,8,66,94.9,PO-2023-135263
1707,409,16,1,143,125.42,17935.06,15,424,96.9,PO-2024-427423
1708,694,10,2,50,1693.88,84694.0,14,708,98.8,PO-2024-348276
1709,199,10,5,50,1650.99,82549.5,17,216,96.8,PO-2023-195502
1710,499,9,6,50,106.32,5316.0,10,509,95.8,PO-2024-507273
1711,598,10,2,50,1692.15,84607.5,8,606,95.5,PO-2024-944032
1712,89,6,1,50,475.15,23757.5,10,99,99.4,PO-2023-597632
1713,328,16,2,50,107.38,5369.0,9,337,97.2,PO-2023-646617
1714,233,1,1,50,612.75,30637.5,18,251,95.8,PO-2023-261722
1715,679,16,4,50,115.28,5764.0,12,691,96.0,PO-2024-920331
1716,654,2,4,67,616.17,41283.39,9,663,98.6,PO-2024-267844
1717,403,12,7,50,311.11,15555.5,10,413,94.0,PO-2024-940453
1718,115,5,4,50,1038.27,51913.5,18,133,98.6,PO-2023-618323
1719,526,16,4,50,106.5,5325.0,16,542,96.3,PO-2024-488584
1720,455,16,3,81,127.64,10338.84,7,462,97.0,PO-2024-454761
1721,441,10,2,50,1634.87,81743.5,11,452,95.4,PO-2024-313934
1722,510,9,4,50,122.67,6133.5,13,523,97.6,PO-2024-502626
1723,392,7,6,50,623.79,31189.5,12,404,95.4,PO-2024-616959
1724,318,6,3,143,516.74,73893.82,11,329,99.3,PO-2023-888114
1725,708,5,3,50,1026.03,51301.5,11,719,99.0,PO-2024-278991
1726,69,8,6,50,465.94,23297.0,11,80,94.8,PO-2023-254476
1727,514,2,3,50,602.68,30134.0,7,521,97.6,PO-2024-340555
1728,269,4,4,134,380.38,50970.92,17,286,99.6,PO-2023-141944
1729,623,15,6,50,208.74,10437.0,13,636,96.3,PO-2024-332904
1730,508,9,1,50,101.16,5058.0,12,520,97.0,PO-2024-459895
1731,357,2,2,50,617.33,30866.5,12,369,95.5,PO-2023-196389
1732,488,1,1,57,671.28,38262.96,17,505,96.8,PO-2024-951206
1733,446,14,2,50,561.08,28054.0,7,453,97.5,PO-2024-373797
1734,632,8,2,50,453.46,22673.0,7,639,97.6,PO-2024-536094
1735,109,12,7,50,308.28,15414.0,13,122,93.9,PO-2023-652916
1736,101,7,6,50,724.28,36214.0,13,114,96.4,PO-2023-335305
1737,645,1,4,56,620.49,34747.44,15,660,97.7,PO-2024-902714
1738,715,10,5,50,1576.08,78804.0,18,731,95.4,PO-2024-239445
1739,413,7,3,50,728.38,36419.0,17,430,98.4,PO-2024-160635
1740,49,1,6,50,625.93,31296.5,11,60,95.9,PO-2023-935990
1741,636,15,4,63,218.9,13790.7,16,652,99.8,PO-2024-804531
1742,370,14,5,50,651.5,32575.0,14,384,95.6,PO-2024-772006
1743,124,16,7,61,124.01,7564.61,7,131,96.0,PO-2023-343866
1744,406,16,1,75,107.23,8042.25,15,421,95.5,PO-2024-523680
1745,533,9,4,50,118.06,5903.0,16,549,96.9,PO-2024-213568
1746,235,1,1,50,705.85,35292.5,10,245,98.2,PO-2023-997937
1747,404,10,2,50,1527.04,76352.0,8,412,97.4,PO-2024-773720
1748,403,16,5,50,108.37,5418.5,12,415,94.2,PO-2024-560434
1749,34,6,1,50,455.88,22794.0,9,43,98.4,PO-2023-752937
1750,665,3,7,50,441.4,22070.0,11,676,93.7,PO-2024-177320
1751,289,2,7,85,652.75,55483.75,10,299,94.7,PO-2023-484026
1752,581,12,2,50,277.25,13862.5,18,599,95.8,PO-2024-180013
1753,699,14,2,50,551.8,27590.0,11,710,96.0,PO-2024-527137
1754,356,8,3,50,419.73,20986.5,14,370,96.8,PO-2023-691805
1755,667,5,7,50,931.85,46592.5,5,672,93.7,PO-2024-617018
1756,687,4,3,51,319.54,16296.54,16,703,99.2,PO-2024-332924
1757,92,4,2,100,375.24,37524.0,18,110,96.9,PO-2023-720146
1758,165,2,3,50,666.99,33349.5,14,179,96.5,PO-2023-298808
1759,236,2,1,89,665.64,59241.96,14,250,95.6,PO-2023-582245
1760,118,10,1,50,1526.84,76342.0,14,132,97.9,PO-2023-678697
1761,98,10,4,50,1618.84,80942.0,14,112,96.8,PO-2023-767913
1762,346,9,1,50,118.62,5931.0,9,355,97.3,PO-2023-739230
1763,727,16,2,133,114.64,15247.12,7,731,95.1,PO-2024-117012
1764,354,5,4,61,1057.47,64505.67,14,368,97.8,PO-2023-154040
1765,389,14,1,50,607.79,30389.5,8,397,97.6,PO-2024-238690
1766,255,9,3,50,116.01,5800.5,13,268,97.6,PO-2023-174812
1767,546,6,5,50,464.84,23242.0,15,561,97.1,PO-2024-924645
1768,297,14,2,50,554.44,27722.0,14,311,95.0,PO-2023-121686
1769,279,8,1,50,423.64,21182.0,9,288,96.0,PO-2023-222388
1770,662,3,2,65,436.69,28384.85,10,672,98.3,PO-2024-743875
1771,604,13,1,50,1666.08,83304.0,7,611,96.0,PO-2024-972661
1772,602,8,1,50,493.9,24695.0,8,610,98.4,PO-2024-693800
1773,280,10,2,50,1627.92,81396.0,8,288,94.8,PO-2023-500586
1774,246,13,4,50,1560.96,78048.0,14,260,99.3,PO-2023-141592
1775,458,6,7,50,484.56,24228.0,9,467,93.2,PO-2024-929929
1776,506,1,7,57,718.96,40980.72,8,514,96.2,PO-2024-685779
1777,206,16,2,50,113.4,5670.0,16,222,96.3,PO-2023-910559
1778,222,12,2,50,332.74,16637.0,12,234,96.8,PO-2023-504903
1779,87,1,1,54,604.68,32652.72,8,95,99.1,PO-2023-608225
1780,611,8,1,50,424.23,21211.5,12,623,96.5,PO-2024-416064
1781,729,5,7,77,952.31,73327.87,10,731,93.0,PO-2024-264677
1782,481,15,6,50,229.0,11450.0,6,487,97.2,PO-2024-795599
1783,503,12,7,50,295.25,14762.5,9,512,95.4,PO-2024-152849
1784,583,15,3,169,238.42,40292.98,16,599,99.4,PO-2024-444651
1785,550,4,1,50,331.03,16551.5,9,559,99.4,PO-2024-782463
1786,52,8,7,50,429.84,21492.0,10,62,93.6,PO-2023-220972
1787,311,1,6,92,628.24,57798.08,13,324,95.6,PO-2023-231016
1788,318,10,7,50,1456.76,72838.0,5,323,93.5,PO-2023-520080
1789,287,4,1,50,363.74,18187.0,17,304,96.0,PO-2023-346526
1790,388,13,1,50,1527.87,76393.5,13,401,98.8,PO-2024-924019
1791,164,4,7,50,341.07,17053.5,7,171,93.6,PO-2023-881776
1792,605,14,4,50,612.49,30624.5,10,615,98.4,PO-2024-146029
1793,76,8,7,50,467.34,23367.0,8,84,93.0,PO-2023-706716
1794,61,3,4,51,464.12,23670.12,13,74,96.6,PO-2023-496720
1795,185,5,1,75,1064.57,79842.75,18,203,97.9,PO-2023-555250
1796,233,16,6,83,119.37,9907.71,6,239,97.4,PO-2023-768400
1797,576,2,1,50,636.05,31802.5,8,584,99.4,PO-2024-412271
1798,395,15,7,50,210.44,10522.0,9,404,96.8,PO-2024-436305
1799,503,16,6,81,111.04,8994.24,9,512,97.4,PO-2024-460890
1800,64,4,4,50,388.07,19403.5,10,74,98.7,PO-2023-764042
1801,730,11,4,50,1016.04,50802.0,9,731,97.8,PO-2024-882636
1802,80,8,5,50,489.09,24454.5,15,95,97.1,PO-2023-586813
1803,524,4,7,70,387.38,27116.6,7,531,96.1,PO-2024-904793
1804,209,9,4,50,107.49,5374.5,18,227,98.0,PO-2023-403595
1805,388,16,2,50,112.01,5600.5,16,404,97.9,PO-2024-403711
1806,449,13,4,50,1504.53,75226.5,11,460,98.5,PO-2024-298290
1807,85,12,6,50,276.39,13819.5,6,91,97.2,PO-2023-345031
1808,646,12,4,50,322.58,16129.0,16,662,97.1,PO-2024-311021
1809,560,16,5,135,108.8,14688.0,10,570,94.0,PO-2024-360925
1810,141,7,3,50,646.73,32336.5,10,151,97.0,PO-2023-506425
1811,8,2,4,50,566.39,28319.5,9,17,99.0,PO-2023-649302
1812,85,12,5,50,323.11,16155.5,12,97,96.6,PO-2023-803431
1813,513,13,3,50,1684.34,84217.0,9,522,98.7,PO-2024-925464
1814,610,9,2,50,114.29,5714.5,7,617,95.3,PO-2024-344066
1815,213,10,7,50,1599.79,79989.5,6,219,96.1,PO-2023-181776
1816,486,3,3,75,429.75,32231.25,7,493,96.6,PO-2024-425799
1817,59,6,1,50,463.29,23164.5,18,77,98.6,PO-2023-213199
1818,488,1,6,54,605.75,32710.5,6,494,95.2,PO-2024-739163
1819,107,14,3,50,558.54,27927.0,12,119,98.3,PO-2023-857513
1820,594,11,4,50,1101.1,55055.0,8,602,97.4,PO-2024-729294
1821,319,3,4,80,419.26,33540.8,12,331,99.4,PO-2023-960118
1822,642,6,6,50,537.48,26874.0,7,649,94.3,PO-2024-941460
1823,655,9,3,50,115.24,5762.0,16,671,98.3,PO-2024-196969
1824,482,10,1,50,1580.29,79014.5,11,493,96.7,PO-2024-115865
1825,301,8,1,50,455.62,22781.0,9,310,98.5,PO-2023-810237
1826,201,16,4,132,118.31,15616.92,9,210,97.7,PO-2023-533129
1827,484,4,6,50,319.12,15956.0,13,497,94.5,PO-2024-307273
1828,544,3,2,89,459.02,40852.78,13,557,97.7,PO-2024-828735
1829,151,11,6,50,1041.13,52056.5,6,157,96.8,PO-2023-581079
1830,525,15,3,50,222.58,11129.0,14,539,100.0,PO-2024-389743
1831,108,3,1,50,473.92,23696.0,9,117,97.2,PO-2023-406015
1832,628,9,2,92,100.8,9273.6,13,641,97.5,PO-2024-939700
1833,20,5,3,50,1052.74,52637.0,11,31,99.8,PO-2023-630801
1834,202,7,6,50,726.05,36302.5,13,215,97.3,PO-2023-166314
1835,23,11,4,50,1130.66,56533.0,9,32,98.7,PO-2023-861538
1836,103,7,5,50,726.48,36324.0,7,110,94.9,PO-2023-398200
1837,188,9,6,50,105.78,5289.0,14,202,95.0,PO-2023-452372
1838,135,10,2,50,1699.47,84973.5,14,149,98.0,PO-2023-269801
1839,462,6,6,64,540.76,34608.64,12,474,97.4,PO-2024-682853
1840,481,10,5,50,1454.45,72722.5,11,492,94.9,PO-2024-825545
1841,247,5,3,50,1004.88,50244.0,11,258,96.8,PO-2023-122365
1842,336,10,1,50,1598.93,79946.5,16,352,97.1,PO-2023-214835
1843,507,3,7,50,428.98,21449.0,13,520,94.2,PO-2024-393355
1844,295,12,3,50,321.45,16072.5,17,312,96.3,PO-2023-463220
1845,624,15,4,88,220.31,19387.28,13,637,99.6,PO-2024-880211
1846,446,14,4,50,656.93,32846.5,10,456,96.8,PO-2024-454842
1847,286,3,7,50,469.7,23485.0,5,291,93.0,PO-2023-804301
1848,345,13,6,50,1604.78,80239.0,10,355,97.6,PO-2023-723741
1849,9,3,3,64,403.1,25798.4,17,26,97.6,PO-2023-826865
1850,723,11,2,50,1156.14,57807.0,17,731,97.8,PO-2024-210636
1851,380,3,2,50,400.86,20043.0,12,392,96.9,PO-2024-981088
1852,364,2,4,50,561.49,28074.5,8,372,98.9,PO-2023-222654
1853,138,7,1,50,617.49,30874.5,10,148,98.2,PO-2023-482561
1854,390,1,5,50,604.17,30208.5,11,401,96.8,PO-2024-762677
1855,362,5,2,50,891.04,44552.0,13,375,97.1,PO-2023-426595
1856,503,16,2,81,126.04,10209.24,14,517,95.1,PO-2024-171763
1857,584,13,2,50,1614.35,80717.5,16,600,95.7,PO-2024-830135
1858,305,15,6,50,222.03,11101.5,5,310,97.5,PO-2023-921516
1859,391,12,7,50,331.44,16572.0,7,398,94.2,PO-2024-266775
1860,20,9,6,50,105.01,5250.5,11,31,96.9,PO-2023-308778
1861,464,11,6,50,1163.62,58181.0,11,475,94.1,PO-2024-261698
1862,268,10,1,50,1592.56,79628.0,15,283,97.2,PO-2023-659449
1863,557,11,6,50,1078.41,53920.5,9,566,94.4,PO-2024-828386
1864,453,5,4,50,894.34,44717.0,10,463,97.5,PO-2024-561099
1865,45,5,7,50,1013.3,50665.0,12,57,96.3,PO-2023-884996
1866,344,9,3,103,108.96,11222.88,16,360,98.5,PO-2023-817296
1867,325,14,6,50,642.13,32106.5,10,335,97.7,PO-2023-874092
1868,254,2,4,50,617.23,30861.5,11,265,97.1,PO-2023-540791
1869,581,7,3,50,633.38,31669.0,8,589,99.1,PO-2024-187865
1870,399,9,1,50,117.57,5878.5,18,417,97.7,PO-2024-427340
1871,363,4,1,51,373.51,19049.01,9,372,95.9,PO-2023-143293
1872,29,9,4,50,115.25,5762.5,7,36,98.8,PO-2023-886636
1873,626,13,4,50,1468.53,73426.5,12,638,98.9,PO-2024-676574
1874,689,4,3,114,329.12,37519.68,17,706,96.5,PO-2024-958943
1875,363,13,3,50,1458.36,72918.0,7,370,99.4,PO-2023-870364
1876,152,5,7,50,998.61,49930.5,12,164,93.2,PO-2023-802712
1877,70,15,3,81,226.42,18340.02,11,81,97.4,PO-2023-308483
1878,384,6,1,50,522.79,26139.5,12,396,98.8,PO-2024-900384
1879,567,4,4,56,352.96,19765.76,11,578,96.4,PO-2024-407758
1880,334,13,4,50,1635.0,81750.0,12,346,99.4,PO-2023-625783
1881,513,15,2,95,206.68,19634.6,9,522,98.3,PO-2024-332459
1882,334,16,7,108,126.11,13619.88,11,345,93.7,PO-2023-448670
1883,69,8,4,50,453.28,22664.0,15,84,99.2,PO-2023-523482
1884,107,7,7,50,739.14,36957.0,7,114,96.2,PO-2023-452907
1885,643,10,1,50,1712.29,85614.5,13,656,97.2,PO-2024-505331
1886,466,13,5,50,1509.15,75457.5,15,481,97.2,PO-2024-846414
1887,667,10,2,50,1699.45,84972.5,13,680,96.9,PO-2024-529661
1888,150,1,3,50,699.39,34969.5,10,160,96.7,PO-2023-900319
1889,298,5,3,50,1048.11,52405.5,17,315,98.9,PO-2023-167225
1890,173,11,2,50,974.88,48744.0,11,184,95.6,PO-2023-557128
1891,408,16,5,50,125.02,6251.0,12,420,95.8,PO-2024-909462
1892,552,8,4,50,410.0,20500.0,8,560,98.1,PO-2024-819740
1893,305,9,2,50,111.96,5598.0,8,313,96.3,PO-2023-327258
1894,573,2,5,50,561.33,28066.5,10,583,96.3,PO-2024-709983
